,gameorder,game_id,_iscopy,year_id,date,seasongame,is_playoffs,team_id,pts,elo_i,elo_n,opp_id,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast
12,7,201504120PHI,0,2015,04/12/2015,1,0,PHI,21,1500.0,1478.4813437279547,TOR,26,1540.8297424543134,1562.3483987263587,H,L,0.5843390273895119
13,7,201504120PHI,1,2015,04/12/2015,2,0,TOR,26,1540.8297424543134,1562.3483987263587,PHI,21,1500.0,1478.4813437279547,A,W,0.41566097261048807
14,8,201504120CHA,0,2015,04/12/2015,1,0,CHA,25,1500.0,1484.7306588689476,ATL,27,1485.6815622454633,1500.9509033765157,H,L,0.6588266685734778
15,8,201504120CHA,1,2015,04/12/2015,2,0,ATL,27,1485.6815622454633,1500.9509033765157,CHA,25,1500.0,1484.7306588689476,A,W,0.3411733314265222
16,9,2015041200NY,0,2015,04/12/2015,1,0,NY,22,1500.0,1507.5647289699502,MTL,20,1500.0,1492.4352710300498,H,W,0.6400649998028851
17,9,2015041200NY,1,2015,04/12/2015,1,0,MTL,20,1500.0,1492.4352710300498,NY,22,1500.0,1507.5647289699502,A,L,0.3599350001971149
18,10,2015041200SJ,0,2015,04/12/2015,1,0,SJ,32,1500.0,1513.1370083634483,VAN,26,1495.2271874151545,1482.0901790517062,H,W,0.6463699690456061
19,10,2015041200SJ,1,2015,04/12/2015,2,0,VAN,26,1495.2271874151545,1482.0901790517062,SJ,32,1500.0,1513.1370083634483,A,L,0.35363003095439394
20,11,2015041200SD,0,2015,04/12/2015,1,0,SD,22,1500.0,1480.1207489309043,SEA,26,1530.8797055200514,1550.7589565891471,H,L,0.5981802197808751
21,11,2015041200SD,1,2015,04/12/2015,2,0,SEA,26,1530.8797055200514,1550.7589565891471,SD,22,1500.0,1480.1207489309043,A,W,0.4018197802191249
22,12,201504180RAL,0,2015,04/18/2015,2,0,RAL,33,1514.3184377545367,1527.8065556449503,JAX,26,1500.0,1486.5118821095864,H,W,0.6588266685734778
23,12,201504180RAL,1,2015,04/18/2015,1,0,JAX,26,1500.0,1486.5118821095864,RAL,33,1514.3184377545367,1527.8065556449503,A,L,0.3411733314265222
24,13,201504180NSH,0,2015,04/18/2015,1,0,NSH,17,1500.0,1473.966864582027,ATL,23,1500.9509033765157,1526.9840387944887,H,L,0.638802962303761
25,13,201504180NSH,1,2015,04/18/2015,3,0,ATL,23,1500.9509033765157,1526.9840387944887,NSH,17,1500.0,1473.966864582027,A,W,0.361197037696239
26,14,2015041800DC,0,2015,04/18/2015,2,0,DC,23,1459.1702575456866,1472.199440775849,OTT,19,1500.0,1486.9708167698375,H,W,0.5843390273895119
27,14,2015041800DC,1,2015,04/18/2015,1,0,OTT,19,1500.0,1486.9708167698375,DC,23,1459.1702575456866,1472.199440775849,A,L,0.41566097261048807
28,15,201504180IND,0,2015,04/18/2015,2,0,IND,18,1470.5332723137988,1443.287177167595,MAD,26,1500.0,1527.2460951462037,H,L,0.6001336834377153
29,15,201504180IND,1,2015,04/18/2015,1,0,MAD,26,1500.0,1527.2460951462037,IND,18,1470.5332723137988,1443.287177167595,A,W,0.39986631656228466
30,16,2015041800SD,0,2015,04/18/2015,2,0,SD,23,1480.1207489309043,1464.9753019831335,LA,25,1469.1202944799486,1484.2657414277194,H,L,0.6545205859282709
31,16,2015041800SD,1,2015,04/18/2015,2,0,LA,25,1469.1202944799486,1484.2657414277194,SD,23,1480.1207489309043,1464.9753019831335,A,W,0.3454794140717291
32,17,2015041800SJ,0,2015,04/18/2015,2,0,SJ,29,1513.1370083634483,1522.356954127746,SF,26,1504.7728125848455,1495.552866820548,H,W,0.6510810453617554
33,17,2015041800SJ,1,2015,04/18/2015,2,0,SF,26,1504.7728125848455,1495.552866820548,SJ,29,1513.1370083634483,1522.356954127746,A,L,0.3489189546382446
34,18,201504180SEA,0,2015,04/18/2015,3,0,SEA,20,1550.7589565891471,1539.8691887311845,VAN,21,1482.0901790517062,1492.9799469096688,H,L,0.7253059298898528
35,18,201504180SEA,1,2015,04/18/2015,3,0,VAN,21,1482.0901790517062,1492.9799469096688,SEA,20,1550.7589565891471,1539.8691887311845,A,W,0.27469407011014724
36,19,201504190CHA,0,2015,04/19/2015,2,0,CHA,19,1484.7306588689476,1470.0641879720463,JAX,21,1486.5118821095864,1501.1783530064877,H,L,0.637699392974529
37,19,201504190CHA,1,2015,04/19/2015,2,0,JAX,21,1486.5118821095864,1501.1783530064877,CHA,19,1484.7306588689476,1470.0641879720463,A,W,0.36230060702547096
38,20,201504190PHI,0,2015,04/19/2015,2,0,PHI,15,1478.4813437279547,1460.2926454377186,OTT,18,1486.9708167698375,1505.1595150600735,H,L,0.6287310707412717
39,20,201504190PHI,1,2015,04/19/2015,2,0,OTT,18,1486.9708167698375,1505.1595150600735,PHI,15,1478.4813437279547,1460.2926454377186,A,W,0.37126892925872834
40,21,201504190CIN,0,2015,04/19/2015,2,0,CIN,9,1514.3184377545367,1479.1998433044016,MAD,23,1527.2460951462037,1562.3646895963388,H,L,0.6227480356716578
41,21,201504190CIN,1,2015,04/19/2015,2,0,MAD,23,1527.2460951462037,1562.3646895963388,CIN,9,1514.3184377545367,1479.1998433044016,A,W,0.3772519643283422
42,22,201504240IND,0,2015,04/24/2015,3,0,IND,25,1443.287177167595,1465.7959979590612,CIN,9,1479.1998433044016,1456.6910225129354,H,W,0.5911971042200385
43,22,201504240IND,1,2015,04/24/2015,3,0,CIN,9,1479.1998433044016,1456.6910225129354,IND,25,1443.287177167595,1465.7959979590612,A,L,0.40880289577996154
44,23,201504250CHI,0,2015,04/25/2015,1,0,CHI,20,1500.0,1513.3989789021248,MIN,14,1500.0,1486.6010210978752,H,W,0.6400649998028851
45,23,201504250CHI,1,2015,04/25/2015,1,0,MIN,14,1500.0,1486.6010210978752,CHI,20,1500.0,1513.3989789021248,A,L,0.3599350001971149
46,24,2015042500NY,0,2015,04/25/2015,2,0,NY,27,1507.5647289699502,1521.0449900211122,PHI,17,1460.2926454377186,1446.8123843865567,H,W,0.7000983547846451
47,24,2015042500NY,1,2015,04/25/2015,3,0,PHI,17,1460.2926454377186,1446.8123843865567,NY,27,1507.5647289699502,1521.0449900211122,A,L,0.2999016452153549
48,25,201504250OTT,0,2015,04/25/2015,3,0,OTT,19,1505.1595150600735,1486.7333931331216,TOR,23,1562.3483987263587,1580.7745206533107,H,L,0.5613002171697317
49,25,201504250OTT,1,2015,04/25/2015,3,0,TOR,23,1562.3483987263587,1580.7745206533107,OTT,19,1505.1595150600735,1486.7333931331216,A,W,0.43869978283026834
50,26,201504250NSH,0,2015,04/25/2015,2,0,NSH,20,1473.966864582027,1482.4052729416724,JAX,18,1501.1783530064877,1492.7399446468423,H,W,0.6032449760482548
51,26,201504250NSH,1,2015,04/25/2015,3,0,JAX,18,1501.1783530064877,1492.7399446468423,NSH,20,1473.966864582027,1482.4052729416724,A,L,0.3967550239517452
52,27,2015042500SF,0,2015,04/25/2015,3,0,SF,27,1495.552866820548,1506.3931544853438,SD,22,1464.9753019831335,1454.1350143183377,H,W,0.6795413611611802
53,27,2015042500SF,1,2015,04/25/2015,3,0,SD,22,1464.9753019831335,1454.1350143183377,SF,27,1495.552866820548,1506.3931544853438,A,L,0.32045863883881975
54,28,201504250VAN,0,2015,04/25/2015,4,0,VAN,22,1492.9799469096688,1473.9857419695622,SEA,26,1539.8691887311845,1558.863393671291,H,L,0.5758426863280564
55,28,201504250VAN,1,2015,04/25/2015,4,0,SEA,26,1539.8691887311845,1558.863393671291,VAN,22,1492.9799469096688,1473.9857419695622,A,W,0.42415731367194365
56,29,201504250MAD,0,2015,04/25/2015,3,0,MAD,35,1562.3646895963388,1577.9914282096436,DET,12,1485.6815622454633,1470.0548236321586,H,W,0.7344014466058431
57,29,201504250MAD,1,2015,04/25/2015,2,0,DET,12,1485.6815622454633,1470.0548236321586,MAD,35,1562.3646895963388,1577.9914282096436,A,L,0.26559855339415694
58,30,201504250PIT,0,2015,04/25/2015,2,0,PIT,30,1529.4667276862012,1543.0258301494841,CIN,16,1456.6910225129354,1443.1319200496525,H,W,0.7299909988933768
59,30,201504250PIT,1,2015,04/25/2015,4,0,CIN,16,1456.6910225129354,1443.1319200496525,PIT,30,1529.4667276862012,1543.0258301494841,A,L,0.2700090011066232
60,31,2015042600SJ,0,2015,04/26/2015,3,0,SJ,31,1522.356954127746,1535.8508804354271,SD,18,1454.1350143183377,1440.6410880106564,H,W,0.7247931540364133
61,31,2015042600SJ,1,2015,04/26/2015,4,0,SD,18,1454.1350143183377,1440.6410880106564,SJ,31,1522.356954127746,1535.8508804354271,A,L,0.2752068459635867
62,32,201504260MTL,0,2015,04/26/2015,2,0,MTL,27,1492.4352710300498,1499.098874379282,TOR,26,1580.7745206533107,1574.1109173040784,H,W,0.5167748706417755
63,32,201504260MTL,1,2015,04/26/2015,4,0,TOR,26,1580.7745206533107,1574.1109173040784,MTL,27,1492.4352710300498,1499.098874379282,A,L,0.4832251293582245
64,33,201504260ATL,0,2015,04/26/2015,4,0,ATL,23,1526.9840387944887,1535.2384089582833,JAX,20,1492.7399446468423,1484.4855744830477,H,W,0.6841200386418975
65,33,201504260ATL,1,2015,04/26/2015,4,0,JAX,20,1492.7399446468423,1484.4855744830477,ATL,23,1526.9840387944887,1535.2384089582833,A,L,0.3158799613581025
66,34,201505010IND,0,2015,05/01/2015,4,0,IND,23,1465.7959979590612,1471.5528724551225,CHI,22,1513.3989789021248,1507.6421044060635,H,W,0.5748388549791371
67,34,201505010IND,1,2015,05/01/2015,2,0,CHI,22,1513.3989789021248,1507.6421044060635,IND,23,1465.7959979590612,1471.5528724551225,A,L,0.4251611450208629
68,35,2015050200SD,0,2015,05/02/2015,5,0,SD,21,1440.6410880106564,1429.4792019432389,SJ,23,1535.8508804354271,1547.0127665028447,H,L,0.5068932260738687
69,35,2015050200SD,1,2015,05/02/2015,4,0,SJ,23,1535.8508804354271,1547.0127665028447,SD,21,1440.6410880106564,1429.4792019432389,A,W,0.49310677392613134
70,36,201505020CIN,0,2015,05/02/2015,5,0,CIN,18,1443.1319200496525,1417.3462050385908,CHI,27,1507.6421044060635,1533.4278194171252,H,L,0.550897050076612
71,36,201505020CIN,1,2015,05/02/2015,3,0,CHI,27,1507.6421044060635,1533.4278194171252,CIN,18,1443.1319200496525,1417.3462050385908,A,W,0.44910294992338795
72,37,201505020MAD,0,2015,05/02/2015,4,0,MAD,24,1577.9914282096436,1589.5414353386386,PIT,18,1543.0258301494841,1531.475823020489,H,W,0.6850168811208526
73,37,201505020MAD,1,2015,05/02/2015,3,0,PIT,18,1543.0258301494841,1531.475823020489,MAD,24,1577.9914282096436,1589.5414353386386,A,L,0.31498311887914743
74,38,201505020ROC,0,2015,05/02/2015,1,0,ROC,18,1500.0,1473.0238025223323,OTT,24,1486.7333931331216,1513.7095906107893,H,L,0.6574643948363725
75,38,201505020ROC,1,2015,05/02/2015,4,0,OTT,24,1486.7333931331216,1513.7095906107893,ROC,18,1500.0,1473.0238025223323,A,W,0.34253560516362747
76,39,201505020DET,0,2015,05/02/2015,3,0,DET,16,1470.0548236321586,1433.8761407232068,IND,30,1471.5528724551225,1507.7315553640742,H,L,0.6380759209170456
77,39,201505020DET,1,2015,05/02/2015,5,0,IND,30,1471.5528724551225,1507.7315553640742,DET,16,1470.0548236321586,1433.8761407232068,A,W,0.36192407908295443
78,40,201505020RAL,0,2015,05/02/2015,3,0,RAL,34,1527.8065556449503,1541.563567813924,CHA,22,1470.0641879720463,1456.3071758030726,H,W,0.712598521602343
79,40,201505020RAL,1,2015,05/02/2015,3,0,CHA,22,1470.0641879720463,1456.3071758030726,RAL,34,1527.8065556449503,1541.563567813924,A,L,0.28740147839765695
80,41,201505020JAX,0,2015,05/02/2015,5,0,JAX,23,1484.4855744830477,1496.7176459337384,NSH,18,1482.4052729416724,1470.1732014909817,H,W,0.6428192103235525
81,41,201505020JAX,1,2015,05/02/2015,3,0,NSH,18,1482.4052729416724,1470.1732014909817,JAX,23,1484.4855744830477,1496.7176459337384,A,L,0.3571807896764475
82,42,201505020PHI,0,2015,05/02/2015,4,0,PHI,18,1446.8123843865567,1425.998090623361,MTL,23,1499.098874379282,1519.9131681424778,H,L,0.568236824227797
83,42,201505020PHI,1,2015,05/02/2015,3,0,MTL,23,1499.098874379282,1519.9131681424778,PHI,18,1446.8123843865567,1425.998090623361,A,W,0.431763175772203
84,43,201505030ATL,0,2015,05/03/2015,5,0,ATL,30,1535.2384089582833,1547.6779571058935,NSH,20,1470.1732014909817,1457.7336533433715,H,W,0.7211537318669143
85,43,201505030ATL,1,2015,05/03/2015,4,0,NSH,20,1470.1732014909817,1457.7336533433715,ATL,30,1535.2384089582833,1547.6779571058935,A,L,0.27884626813308566
86,44,2015050300NY,0,2015,05/03/2015,3,0,NY,24,1521.0449900211122,1534.934472656215,OTT,17,1513.7095906107893,1499.8201079756866,H,W,0.649734465183962
87,44,2015050300NY,1,2015,05/03/2015,5,0,OTT,17,1513.7095906107893,1499.8201079756866,NY,24,1521.0449900211122,1534.934472656215,A,L,0.35026553481603795
88,45,2015050300DC,0,2015,05/03/2015,3,0,DC,20,1472.199440775849,1464.0386897943765,MTL,21,1519.9131681424778,1528.0739191239504,H,L,0.5746830412229486
89,45,2015050300DC,1,2015,05/03/2015,4,0,MTL,21,1519.9131681424778,1528.0739191239504,DC,20,1472.199440775849,1464.0386897943765,A,W,0.42531695877705145
90,46,201505030MIN,0,2015,05/03/2015,2,0,MIN,17,1486.6010210978752,1455.2730420081473,PIT,30,1531.475823020489,1562.803802110217,H,L,0.5786724761584738
91,46,201505030MIN,1,2015,05/03/2015,4,0,PIT,30,1531.475823020489,1562.803802110217,MIN,17,1486.6010210978752,1455.2730420081473,A,W,0.42132752384152616
92,47,2015050300LA,0,2015,05/03/2015,3,0,LA,19,1484.2657414277194,1476.461747393131,SJ,20,1547.0127665028447,1554.816760537433,H,L,0.5534068296608664
93,47,2015050300LA,1,2015,05/03/2015,5,0,SJ,20,1547.0127665028447,1554.816760537433,LA,19,1484.2657414277194,1476.461747393131,A,W,0.4465931703391336
94,48,201505080CIN,0,2015,05/08/2015,6,0,CIN,23,1417.3462050385908,1400.733956387886,IND,27,1507.7315553640742,1524.343804014779,H,L,0.5138330621707546
95,48,201505080CIN,1,2015,05/08/2015,6,0,IND,27,1507.7315553640742,1524.343804014779,CIN,23,1417.3462050385908,1400.733956387886,A,W,0.48616693782924536
96,49,201505090PHI,0,2015,05/09/2015,5,0,PHI,29,1425.998090623361,1417.6071268799049,DC,30,1464.0386897943765,1472.4296535378326,H,L,0.588233365570374
97,49,201505090PHI,1,2015,05/09/2015,4,0,DC,30,1464.0386897943765,1472.4296535378326,PHI,29,1425.998090623361,1417.6071268799049,A,W,0.411766634429626
98,50,201505090ATL,0,2015,05/09/2015,6,0,ATL,29,1547.6779571058935,1552.3314128255356,RAL,28,1541.563567813924,1536.9101120942819,H,W,0.6481331980496282
99,50,201505090ATL,1,2015,05/09/2015,4,0,RAL,28,1541.563567813924,1536.9101120942819,ATL,29,1547.6779571058935,1552.3314128255356,A,L,0.3518668019503718
100,51,201505090JAX,0,2015,05/09/2015,6,0,JAX,26,1496.7176459337384,1510.0618657952614,CHA,17,1456.3071758030726,1442.9629559415496,H,W,0.6917402257747467
101,51,201505090JAX,1,2015,05/09/2015,4,0,CHA,17,1456.3071758030726,1442.9629559415496,JAX,26,1496.7176459337384,1510.0618657952614,A,L,0.3082597742252533
102,52,201505090TOR,0,2015,05/09/2015,5,0,TOR,28,1574.1109173040784,1582.1887291154972,NY,25,1534.934472656215,1526.8566608447961,H,W,0.6902234205429018
103,52,201505090TOR,1,2015,05/09/2015,4,0,NY,25,1534.934472656215,1526.8566608447961,TOR,28,1574.1109173040784,1582.1887291154972,A,L,0.30977657945709824
104,53,201505090PIT,0,2015,05/09/2015,5,0,PIT,28,1562.803802110217,1571.069793725535,MIN,22,1455.2730420081473,1447.0070503928293,H,W,0.7675704478501802
105,53,201505090PIT,1,2015,05/09/2015,3,0,MIN,22,1455.2730420081473,1447.0070503928293,PIT,28,1562.803802110217,1571.069793725535,A,L,0.23242955214981975
106,54,201505090CHI,0,2015,05/09/2015,4,0,CHI,24,1533.4278194171252,1540.7124822911576,IND,22,1524.343804014779,1517.0591411407465,H,W,0.6520217787987843
107,54,201505090CHI,1,2015,05/09/2015,7,0,IND,22,1524.343804014779,1517.0591411407465,CHI,24,1533.4278194171252,1540.7124822911576,A,L,0.3479782212012157
108,55,2015050900SF,0,2015,05/09/2015,4,0,SF,18,1506.3931544853438,1493.485423671444,SJ,20,1554.816760537433,1567.7244913513327,H,L,0.5736839322245743
109,55,2015050900SF,1,2015,05/09/2015,6,0,SJ,20,1554.816760537433,1567.7244913513327,SF,18,1506.3931544853438,1493.485423671444,A,W,0.42631606777542574
110,56,201505090SEA,0,2015,05/09/2015,5,0,SEA,19,1558.863393671291,1539.5030707688006,SD,21,1429.4792019432389,1448.8395248457293,H,L,0.7892551597390416
111,56,201505090SEA,1,2015,05/09/2015,6,0,SD,21,1429.4792019432389,1448.8395248457293,SEA,19,1558.863393671291,1539.5030707688006,A,W,0.2107448402609584
112,57,201505100DET,0,2015,05/10/2015,4,0,DET,20,1433.8761407232068,1406.9239796929103,MIN,27,1447.0070503928293,1473.959211423126,H,L,0.6224731213771395
113,57,201505100DET,1,2015,05/10/2015,4,0,MIN,27,1447.0070503928293,1473.959211423126,DET,20,1433.8761407232068,1406.9239796929103,A,W,0.3775268786228605
114,58,2015051000LA,0,2015,05/10/2015,4,0,LA,20,1476.461747393131,1488.6507806404554,SEA,17,1539.5030707688006,1527.3140375214762,H,W,0.5529880946877441
115,58,2015051000LA,1,2015,05/10/2015,6,0,SEA,17,1539.5030707688006,1527.3140375214762,LA,20,1476.461747393131,1488.6507806404554,A,L,0.4470119053122559
116,59,201505100VAN,0,2015,05/10/2015,5,0,VAN,27,1473.9857419695622,1458.3136191605915,SD,29,1448.8395248457293,1464.5116476547,H,L,0.6726949913272154
117,59,201505100VAN,1,2015,05/10/2015,7,0,SD,29,1448.8395248457293,1464.5116476547,VAN,27,1473.9857419695622,1458.3136191605915,A,W,0.32730500867278456
118,60,201505100NSH,0,2015,05/10/2015,5,0,NSH,21,1457.7336533433715,1450.3170406534746,RAL,22,1536.9101120942819,1544.3267247841789,H,L,0.5299316532024408
119,60,201505100NSH,1,2015,05/10/2015,5,0,RAL,22,1536.9101120942819,1544.3267247841789,NSH,21,1457.7336533433715,1450.3170406534746,A,W,0.47006834679755916
120,61,201505150DET,0,2015,05/15/2015,5,0,DET,18,1406.9239796929103,1383.7510818164506,IND,28,1517.0591411407465,1540.2320390172063,H,L,0.48541846610979805
121,61,201505150DET,1,2015,05/15/2015,8,0,IND,28,1517.0591411407465,1540.2320390172063,DET,18,1406.9239796929103,1383.7510818164506,A,W,0.514581533890202
122,62,201505150MAD,0,2015,05/15/2015,5,0,MAD,16,1589.5414353386386,1597.2808306101829,CHI,13,1540.7124822911576,1532.9730870196133,H,W,0.7019766540813267
123,62,201505150MAD,1,2015,05/15/2015,5,0,CHI,13,1540.7124822911576,1532.9730870196133,MAD,16,1589.5414353386386,1597.2808306101829,A,L,0.2980233459186733
124,63,2015051500SJ,0,2015,05/15/2015,7,0,SJ,20,1567.7244913513327,1576.6352061413909,SF,15,1493.485423671444,1484.574708881386,H,W,0.7316481427784911
125,63,2015051500SJ,1,2015,05/15/2015,5,0,SF,15,1493.485423671444,1484.574708881386,SJ,20,1567.7244913513327,1576.6352061413909,A,L,0.2683518572215089
126,64,201505160OTT,0,2015,05/16/2015,6,0,OTT,25,1499.8201079756866,1505.165884902626,MTL,24,1528.0739191239504,1522.728142197011,H,W,0.6018080253495017
127,64,201505160OTT,1,2015,05/16/2015,5,0,MTL,24,1528.0739191239504,1522.728142197011,OTT,25,1499.8201079756866,1505.165884902626,A,L,0.39819197465049827
128,65,201505160ROC,0,2015,05/16/2015,2,0,ROC,21,1473.0238025223323,1445.553301565771,TOR,37,1582.1887291154972,1609.6592300720583,H,L,0.48681366878878046
129,65,201505160ROC,1,2015,05/16/2015,6,0,TOR,37,1582.1887291154972,1609.6592300720583,ROC,21,1473.0238025223323,1445.553301565771,A,W,0.5131863312112195
130,66,2015051600DC,0,2015,05/16/2015,5,0,DC,18,1472.4296535378326,1453.8513562015632,NY,22,1526.8566608447961,1545.4349581810654,H,L,0.5652112401508526
131,66,2015051600DC,1,2015,05/16/2015,5,0,NY,22,1526.8566608447961,1545.4349581810654,DC,18,1472.4296535378326,1453.8513562015632,A,W,0.43478875984914744
132,67,201505160IND,0,2015,05/16/2015,9,0,IND,27,1540.2320390172063,1548.588986643785,CIN,18,1400.733956387886,1392.3770087613075,H,W,0.7987759914073215
133,67,201505160IND,1,2015,05/16/2015,7,0,CIN,18,1400.733956387886,1392.3770087613075,IND,27,1540.2320390172063,1548.588986643785,A,L,0.20122400859267853
134,68,201505160CHA,0,2015,05/16/2015,5,0,CHA,29,1442.9629559415496,1452.800188851425,NSH,26,1450.3170406534746,1440.4798077435992,H,W,0.6302554283449586
135,68,201505160CHA,1,2015,05/16/2015,6,0,NSH,26,1450.3170406534746,1440.4798077435992,CHA,29,1442.9629559415496,1452.800188851425,A,L,0.3697445716550414
136,69,201505160JAX,0,2015,05/16/2015,7,0,JAX,26,1510.0618657952614,1523.1625438105207,ATL,22,1552.3314128255356,1539.2307348102763,H,W,0.5823245398412975
137,69,201505160JAX,1,2015,05/16/2015,7,0,ATL,22,1552.3314128255356,1539.2307348102763,JAX,26,1510.0618657952614,1523.1625438105207,A,L,0.4176754601587025
138,70,201505160VAN,0,2015,05/16/2015,6,0,VAN,27,1458.3136191605915,1469.092315604731,LA,24,1488.6507806404554,1477.8720841963159,H,W,0.5989306676936763
139,70,201505160VAN,1,2015,05/16/2015,5,0,LA,24,1488.6507806404554,1477.8720841963159,VAN,27,1458.3136191605915,1469.092315604731,A,L,0.4010693323063237
140,71,2015051600SF,0,2015,05/16/2015,6,0,SF,18,1484.574708881386,1465.036905684314,SD,21,1464.5116476547,1484.049450851772,H,L,0.6662201522108891
141,71,2015051600SF,1,2015,05/16/2015,8,0,SD,21,1464.5116476547,1484.049450851772,SF,18,1484.574708881386,1465.036905684314,A,W,0.33377984778911085
142,72,201505160MIN,0,2015,05/16/2015,5,0,MIN,12,1473.959211423126,1473.959211423126,CHI,12,1532.9730870196133,1532.9730870196133,H,L,0.5587116761603702
143,72,201505160MIN,1,2015,05/16/2015,6,0,CHI,12,1532.9730870196133,1532.9730870196133,MIN,12,1473.959211423126,1473.959211423126,A,W,0.4412883238396298
144,73,201505170SEA,0,2015,05/17/2015,7,0,SEA,29,1527.3140375214762,1540.6643708614613,LA,19,1477.8720841963159,1464.5217508563308,H,W,0.7027143535221996
145,73,201505170SEA,1,2015,05/17/2015,6,0,LA,19,1477.8720841963159,1464.5217508563308,SEA,29,1527.3140375214762,1540.6643708614613,A,L,0.2972856464778004
146,74,201505170RAL,0,2015,05/17/2015,6,0,RAL,33,1544.3267247841789,1555.07153696809,NSH,22,1440.4798077435992,1429.734995559688,H,W,0.7637657403212321
147,74,201505170RAL,1,2015,05/17/2015,7,0,NSH,22,1440.4798077435992,1429.734995559688,RAL,33,1544.3267247841789,1555.07153696809,A,L,0.23623425967876788
148,75,201505220MAD,0,2015,05/22/2015,6,0,MAD,27,1597.2808306101829,1608.6484698054487,MIN,10,1473.959211423126,1462.59157222786,H,W,0.7833917687565992
149,75,201505220MAD,1,2015,05/22/2015,6,0,MIN,10,1473.959211423126,1462.59157222786,MAD,27,1597.2808306101829,1608.6484698054487,A,L,0.21660823124340078
150,76,201505230MTL,0,2015,05/23/2015,6,0,MTL,20,1522.728142197011,1533.1893826726912,NY,17,1545.4349581810654,1534.9737177053853,H,W,0.6094343914944574
151,76,201505230MTL,1,2015,05/23/2015,6,0,NY,17,1545.4349581810654,1534.9737177053853,MTL,20,1522.728142197011,1533.1893826726912,A,L,0.39056560850554256
152,77,201505230TOR,0,2015,05/23/2015,7,0,TOR,33,1609.6592300720583,1618.2324761937962,DC,21,1453.8513562015632,1445.2781100798254,H,W,0.8134444353457626
153,77,201505230TOR,1,2015,05/23/2015,6,0,DC,21,1453.8513562015632,1445.2781100798254,TOR,33,1609.6592300720583,1618.2324761937962,A,L,0.1865555646542374
154,78,201505230CHA,0,2015,05/23/2015,6,0,CHA,18,1452.800188851425,1429.9484593137506,RAL,27,1555.07153696809,1577.9232665057643,H,L,0.49673131386954383
155,78,201505230CHA,1,2015,05/23/2015,7,0,RAL,27,1555.07153696809,1577.9232665057643,CHA,18,1452.800188851425,1429.9484593137506,A,W,0.5032686861304562
156,79,201505230DET,0,2015,05/23/2015,6,0,DET,25,1383.7510818164506,1362.642181902242,CIN,29,1392.3770087613075,1413.485908675516,H,L,0.6285476961821908
157,79,201505230DET,1,2015,05/23/2015,8,0,CIN,29,1392.3770087613075,1413.485908675516,DET,25,1383.7510818164506,1362.642181902242,A,W,0.37145230381780925
158,80,201505230SEA,0,2015,05/23/2015,8,0,SEA,34,1540.6643708614613,1551.1341106302266,VAN,27,1469.092315604731,1458.6225758359658,H,W,0.728623136158388
159,80,201505230SEA,1,2015,05/23/2015,7,0,VAN,27,1469.092315604731,1458.6225758359658,SEA,34,1540.6643708614613,1551.1341106302266,A,L,0.27137686384161197
160,81,2015052300SD,0,2015,05/23/2015,9,0,SD,25,1484.049450851772,1468.605192333751,SF,27,1465.036905684314,1480.481164202335,H,L,0.6648740696186567
161,81,2015052300SD,1,2015,05/23/2015,7,0,SF,27,1465.036905684314,1480.481164202335,SD,25,1484.049450851772,1468.605192333751,A,W,0.3351259303813433
