,gameorder,game_id,_iscopy,year_id,date,seasongame,is_playoffs,team_id,pts,elo_i,elo_n,opp_id,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast
15,8,201204220DET,1,2012,04/22/2012,3,0,RI,26,1493.9469378666915,1508.6235344728325,DET,24,1492.4352710300498,1477.7586744239088,A,W,0.3619421826434658
16,9,201204280CIN,0,2012,04/28/2012,3,0,CIN,12,1521.8340117666723,1531.297820828187,COL,8,1484.729496106941,1475.2656870454264,H,W,0.6876674836976834
17,9,201204280CIN,1,2012,04/28/2012,3,0,COL,8,1484.729496106941,1475.2656870454264,CIN,12,1521.8340117666723,1531.297820828187,A,L,0.3123325163023166
18,10,2012042800RI,0,2012,04/28/2012,4,0,RI,22,1508.6235344728325,1480.8821849496828,SPN,30,1531.530533558104,1559.2718830812537,H,L,0.6091600706618635
19,10,2012042800RI,1,2012,04/28/2012,3,0,SPN,30,1531.530533558104,1559.2718830812537,RI,22,1508.6235344728325,1480.8821849496828,A,W,0.3908399293381365
20,11,201204290DET,0,2012,04/29/2012,3,0,DET,26,1477.7586744239088,1489.0509739633571,BUF,22,1482.3384947437937,1471.0461952043454,H,W,0.633969157837558
21,11,201204290DET,1,2012,04/29/2012,2,0,BUF,22,1482.3384947437937,1471.0461952043454,DET,26,1477.7586744239088,1489.0509739633571,A,L,0.36603084216244197
22,12,201205050CON,0,2012,05/05/2012,3,0,CON,29,1512.2273503093152,1528.3550834104267,SPN,23,1559.2718830812537,1543.1441499801422,H,W,0.5756243318631457
23,12,201205050CON,1,2012,05/05/2012,4,0,SPN,23,1559.2718830812537,1543.1441499801422,CON,29,1512.2273503093152,1528.3550834104267,A,L,0.42437566813685434
24,13,2012050500RI,0,2012,05/05/2012,5,0,RI,20,1480.8821849496828,1485.4638398649279,BUF,19,1471.0461952043454,1466.4645402891003,H,W,0.6530032702277511
25,13,2012050500RI,1,2012,05/05/2012,3,0,BUF,19,1471.0461952043454,1466.4645402891003,RI,20,1480.8821849496828,1485.4638398649279,A,L,0.34699672977224894
26,14,201205050IND,0,2012,05/05/2012,3,0,IND,22,1480.9579046184324,1497.3463082097223,DET,13,1489.0509739633571,1472.6625703720672,H,W,0.629263570209791
27,14,201205050IND,1,2012,05/05/2012,4,0,DET,13,1489.0509739633571,1472.6625703720672,IND,22,1480.9579046184324,1497.3463082097223,A,L,0.37073642979020904
28,15,201205060COL,0,2012,05/06/2012,4,0,COL,26,1475.2656870454264,1488.5214223735256,DET,20,1472.6625703720672,1459.406835043968,H,W,0.6435099172779913
29,15,201205060COL,1,2012,05/06/2012,5,0,DET,20,1472.6625703720672,1459.406835043968,COL,26,1475.2656870454264,1488.5214223735256,A,L,0.35649008272200866
30,16,201205120DET,0,2012,05/12/2012,6,0,DET,21,1459.406835043968,1469.378659881416,CIN,19,1531.297820828187,1521.3259959907389,H,W,0.5403640939145165
31,16,201205120DET,1,2012,05/12/2012,4,0,CIN,19,1531.297820828187,1521.3259959907389,DET,21,1459.406835043968,1469.378659881416,A,L,0.45963590608548355
32,17,201205120SPN,0,2012,05/12/2012,5,0,SPN,24,1543.1441499801422,1553.5838997829055,RI,18,1485.4638398649279,1475.0240900621645,H,W,0.7125253542614439
33,17,201205120SPN,1,2012,05/12/2012,6,0,RI,18,1485.4638398649279,1475.0240900621645,SPN,24,1543.1441499801422,1553.5838997829055,A,L,0.2874746457385561
34,18,201205120CON,0,2012,05/12/2012,4,0,CON,30,1528.3550834104267,1542.948336966009,BUF,15,1466.4645402891003,1451.871286733518,H,W,0.717464016653905
35,18,201205120CON,1,2012,05/12/2012,4,0,BUF,15,1466.4645402891003,1451.871286733518,CON,30,1528.3550834104267,1542.948336966009,A,L,0.282535983346095
36,19,201205120COL,0,2012,05/12/2012,5,0,COL,37,1488.5214223735256,1504.2064204164017,IND,29,1497.3463082097223,1481.6613101668463,H,W,0.6282802574891031
37,19,201205120COL,1,2012,05/12/2012,4,0,IND,29,1497.3463082097223,1481.6613101668463,COL,37,1488.5214223735256,1504.2064204164017,A,L,0.3717197425108969
38,20,201205190CON,0,2012,05/19/2012,5,0,CON,22,1542.948336966009,1548.5734058449257,RI,20,1475.0240900621645,1469.399021183248,H,W,0.7244512023718019
39,20,201205190CON,1,2012,05/19/2012,7,0,RI,20,1475.0240900621645,1469.399021183248,CON,22,1542.948336966009,1548.5734058449257,A,L,0.27554879762819806
40,21,201205190IND,0,2012,05/19/2012,5,0,IND,20,1481.6613101668463,1488.8488067460996,DET,18,1469.378659881416,1462.1911633021627,H,W,0.656187673994416
41,21,201205190IND,1,2012,05/19/2012,7,0,DET,18,1469.378659881416,1462.1911633021627,IND,20,1481.6613101668463,1488.8488067460996,A,L,0.343812326005584
42,22,201205200BUF,0,2012,05/20/2012,5,0,BUF,21,1451.871286733518,1437.7976586651923,RI,23,1469.399021183248,1483.4726492515736,H,L,0.6165070505599397
43,22,201205200BUF,1,2012,05/20/2012,8,0,RI,23,1469.399021183248,1483.4726492515736,BUF,21,1451.871286733518,1437.7976586651923,A,W,0.3834929494400603
44,23,201205200CIN,0,2012,05/20/2012,5,0,CIN,18,1521.3259959907389,1511.2668768001595,IND,19,1488.8488067460996,1498.907925936679,H,L,0.6819179561753328
45,23,201205200CIN,1,2012,05/20/2012,6,0,IND,19,1488.8488067460996,1498.907925936679,CIN,18,1521.3259959907389,1511.2668768001595,A,W,0.3180820438246672
46,24,201205260DET,0,2012,05/26/2012,8,0,DET,21,1462.1911633021627,1436.92368996254,IND,28,1498.907925936679,1524.1753992763017,H,L,0.590077942825698
47,24,201205260DET,1,2012,05/26/2012,7,0,IND,28,1498.907925936679,1524.1753992763017,DET,21,1462.1911633021627,1436.92368996254,A,W,0.40992205717430197
48,25,201205260CON,0,2012,05/26/2012,6,0,CON,28,1548.5734058449257,1560.4153906884121,COL,21,1504.2064204164017,1492.3644355729152,H,W,0.696575457744081
49,25,201205260CON,1,2012,05/26/2012,6,0,COL,21,1504.2064204164017,1492.3644355729152,CON,28,1548.5734058449257,1560.4153906884121,A,L,0.30342454225591897
50,26,2012052600RI,0,2012,05/26/2012,9,0,RI,21,1483.4726492515736,1488.8088377770382,CIN,20,1511.2668768001595,1505.9306882746948,H,W,0.6024418271765536
51,26,2012052600RI,1,2012,05/26/2012,6,0,CIN,20,1511.2668768001595,1505.9306882746948,RI,21,1483.4726492515736,1488.8088377770382,A,L,0.3975581728234464
52,27,201205270BUF,0,2012,05/27/2012,6,0,BUF,24,1437.7976586651923,1430.121009368252,CIN,25,1505.9306882746948,1513.607337571635,H,L,0.5457320860110376
53,27,201205270BUF,1,2012,05/27/2012,7,0,CIN,25,1505.9306882746948,1513.607337571635,BUF,24,1437.7976586651923,1430.121009368252,A,W,0.4542679139889624
54,28,201205270SPN,0,2012,05/27/2012,6,0,SPN,23,1553.5838997829055,1560.9028463331638,COL,20,1492.3644355729152,1485.045489022657,H,W,0.716680284559913
55,28,201205270SPN,1,2012,05/27/2012,7,0,COL,20,1492.3644355729152,1485.045489022657,SPN,23,1553.5838997829055,1560.9028463331638,A,L,0.28331971544008705
56,29,201206020DET,0,2012,06/02/2012,9,0,DET,24,1436.92368996254,1448.459867285876,COL,21,1485.045489022657,1473.509311699321,H,W,0.5741087803247268
57,29,201206020DET,1,2012,06/02/2012,8,0,COL,21,1485.045489022657,1473.509311699321,DET,24,1436.92368996254,1448.459867285876,A,L,0.4258912196752732
58,30,201206020BUF,0,2012,06/02/2012,7,0,BUF,13,1430.121009368252,1415.6260202247142,CON,17,1560.4153906884121,1574.91037983195,H,L,0.456513032994182
59,30,201206020BUF,1,2012,06/02/2012,7,0,CON,17,1560.4153906884121,1574.91037983195,BUF,13,1430.121009368252,1415.6260202247142,A,W,0.543486967005818
60,31,201206020IND,0,2012,06/02/2012,8,0,IND,20,1524.1753992763017,1531.414885701473,CIN,18,1513.607337571635,1506.3678511464639,H,W,0.653957536627155
61,31,201206020IND,1,2012,06/02/2012,8,0,CIN,18,1513.607337571635,1506.3678511464639,IND,20,1524.1753992763017,1531.414885701473,A,L,0.34604246337284505
62,32,201206090CON,0,2012,06/09/2012,8,0,CON,24,1574.91037983195,1584.0661852993533,RI,18,1488.8088377770382,1479.653032309635,H,W,0.7448415129088236
63,32,201206090CON,1,2012,06/09/2012,10,0,RI,18,1488.8088377770382,1479.653032309635,CON,24,1574.91037983195,1584.0661852993533,A,L,0.2551584870911764
64,33,201206090SPN,0,2012,06/09/2012,7,0,SPN,33,1560.9028463331638,1571.0929822212527,BUF,16,1415.6260202247142,1405.4358843366253,H,W,0.8040696898247572
65,33,201206090SPN,1,2012,06/09/2012,8,0,BUF,16,1415.6260202247142,1405.4358843366253,SPN,33,1560.9028463331638,1571.0929822212527,A,L,0.19593031017524276
66,34,201206160CON,0,2012,06/16/2012,9,0,CON,19,1584.0661852993533,1550.8480149053323,SPN,29,1571.0929822212527,1604.3111526152736,H,L,0.6570839297684844
67,34,201206160CON,1,2012,06/16/2012,8,0,SPN,29,1571.0929822212527,1604.3111526152736,CON,19,1584.0661852993533,1550.8480149053323,A,W,0.3429160702315156
68,35,201206160BUF,0,2012,06/16/2012,9,0,BUF,21,1405.4358843366253,1389.0490669229791,IND,26,1531.414885701473,1547.8017031151192,H,L,0.46268273383119535
69,35,201206160BUF,1,2012,06/16/2012,9,0,IND,26,1531.414885701473,1547.8017031151192,BUF,21,1405.4358843366253,1389.0490669229791,A,W,0.5373172661688046
70,36,201206160COL,0,2012,06/16/2012,9,0,COL,23,1473.509311699321,1484.3939323219272,CIN,20,1506.3678511464639,1495.4832305238576,H,W,0.5954392157054953
71,36,201206160COL,1,2012,06/16/2012,9,0,CIN,20,1506.3678511464639,1495.4832305238576,COL,23,1473.509311699321,1484.3939323219272,A,L,0.4045607842945047
72,37,201206170DET,0,2012,06/17/2012,10,0,DET,23,1448.459867285876,1459.421899187072,IND,21,1547.8017031151192,1536.839671213923,H,W,0.5009471732472099
73,37,201206170DET,1,2012,06/17/2012,10,0,IND,21,1547.8017031151192,1536.839671213923,DET,23,1448.459867285876,1459.421899187072,A,L,0.49905282675279006
74,38,2012062300RI,0,2012,06/23/2012,11,0,RI,11,1479.653032309635,1472.048636766323,CON,12,1550.8480149053323,1558.4524104486443,H,L,0.5413590331294843
75,38,2012062300RI,1,2012,06/23/2012,10,0,CON,12,1550.8480149053323,1558.4524104486443,RI,11,1479.653032309635,1472.048636766323,A,W,0.4586409668705157
76,39,201206230BUF,0,2012,06/23/2012,10,0,BUF,18,1389.0490669229791,1372.9951141656209,SPN,29,1604.3111526152736,1620.365105372632,H,L,0.33995339740591296
77,39,201206230BUF,1,2012,06/23/2012,9,0,SPN,29,1604.3111526152736,1620.365105372632,BUF,18,1389.0490669229791,1372.9951141656209,A,W,0.660046602594087
78,40,201206230COL,0,2012,06/23/2012,10,0,COL,30,1484.3939323219272,1495.4999966997639,DET,25,1459.421899187072,1448.3158348092354,H,W,0.6724741857968488
79,40,201206230COL,1,2012,06/23/2012,11,0,DET,25,1459.421899187072,1448.3158348092354,COL,30,1484.3939323219272,1495.4999966997639,A,L,0.3275258142031512
80,41,201206230CIN,0,2012,06/23/2012,10,0,CIN,17,1495.4832305238576,1508.5385467226456,IND,13,1536.839671213923,1523.7843550151351,H,W,0.5836024261619005
81,41,201206230CIN,1,2012,06/23/2012,11,0,IND,13,1536.839671213923,1523.7843550151351,CIN,17,1495.4832305238576,1508.5385467226456,A,L,0.4163975738380995
82,42,201206240IND,0,2012,06/24/2012,12,0,IND,22,1523.7843550151351,1530.497417053071,COL,20,1495.4999966997639,1488.786934661828,H,W,0.6766599120183941
83,42,201206240IND,1,2012,06/24/2012,11,0,COL,20,1495.4999966997639,1488.786934661828,IND,22,1523.7843550151351,1530.497417053071,A,L,0.32334008798160585
84,43,201206240CIN,0,2012,06/24/2012,11,0,CIN,27,1508.5385467226456,1515.8907308335254,DET,24,1448.3158348092354,1440.9636506983557,H,W,0.7155137858008553
85,43,201206240CIN,1,2012,06/24/2012,12,0,DET,24,1448.3158348092354,1440.9636506983557,CIN,27,1508.5385467226456,1515.8907308335254,A,L,0.28448621419914466
86,44,201206240SPN,0,2012,06/24/2012,10,0,SPN,24,1620.365105372632,1628.835372302132,CON,20,1558.4524104486443,1549.982143519144,H,W,0.7174898646345055
87,44,201206240SPN,1,2012,06/24/2012,11,0,CON,20,1558.4524104486443,1549.982143519144,SPN,24,1620.365105372632,1628.835372302132,A,L,0.2825101353654945
88,45,2012063000RI,0,2012,06/30/2012,12,0,RI,1,1472.048636766323,1478.0418817037464,IND,0,1530.497417053071,1524.5041721156476,H,W,0.559513546712683
89,45,2012063000RI,1,2012,06/30/2012,13,0,IND,0,1530.497417053071,1524.5041721156476,RI,1,1472.048636766323,1478.0418817037464,A,L,0.44048645328731695
90,46,201206300SPN,0,2012,06/30/2012,11,0,SPN,22,1628.835372302132,1615.4397293376408,DET,23,1440.9636506983557,1454.359293662847,H,L,0.8398513999912449
91,46,201206300SPN,1,2012,06/30/2012,13,0,DET,23,1440.9636506983557,1454.359293662847,SPN,22,1628.835372302132,1615.4397293376408,A,W,0.16014860000875508
92,47,201206300CON,0,2012,06/30/2012,12,0,CON,21,1549.982143519144,1553.2754644571821,BUF,19,1372.9951141656209,1369.7017932275828,H,W,0.8312434420644473
93,47,201206300CON,1,2012,06/30/2012,11,0,BUF,19,1372.9951141656209,1369.7017932275828,CON,21,1549.982143519144,1553.2754644571821,A,L,0.16875655793555266
94,48,201206300CIN,0,2012,06/30/2012,12,0,CIN,1,1515.8907308335254,1520.1478600922633,COL,0,1488.786934661828,1484.52980540309,H,W,0.6751712552199025
95,48,201206300CIN,1,2012,06/30/2012,12,0,COL,0,1488.786934661828,1484.52980540309,CIN,1,1515.8907308335254,1520.1478600922633,A,L,0.3248287447800975
96,49,201207010BUF,0,2012,07/01/2012,12,0,BUF,24,1369.7017932275828,1393.3699916987252,RI,15,1478.0418817037464,1454.373683232604,H,W,0.4879999526991851
97,49,201207010BUF,1,2012,07/01/2012,13,0,RI,15,1478.0418817037464,1454.373683232604,BUF,24,1369.7017932275828,1393.3699916987252,A,L,0.5120000473008148
98,50,201207070CIN,0,2012,07/07/2012,13,0,CIN,1,1520.1478600922633,1525.5958369003934,CON,0,1553.2754644571821,1547.827487649052,H,W,0.5950660531093988
99,50,201207070CIN,1,2012,07/07/2012,13,0,CON,0,1553.2754644571821,1547.827487649052,CIN,1,1520.1478600922633,1525.5958369003934,A,L,0.40493394689060125
100,51,201207070COL,0,2012,07/07/2012,13,0,COL,0,1484.52980540309,1473.1381076839568,BUF,1,1393.3699916987252,1404.7616894178584,H,L,0.7503358597284505
101,51,201207070COL,1,2012,07/07/2012,13,0,BUF,1,1393.3699916987252,1404.7616894178584,COL,0,1484.52980540309,1473.1381076839568,A,W,0.24966414027154948
102,52,201207080IND,0,2012,07/08/2012,14,0,IND,1,1524.5041721156476,1529.7475289579822,CON,0,1547.827487649052,1542.5841308067174,H,W,0.6085893507285082
103,52,201207080IND,1,2012,07/08/2012,14,0,CON,0,1547.827487649052,1542.5841308067174,IND,1,1524.5041721156476,1529.7475289579822,A,L,0.39141064927149183
104,53,201207080BUF,0,2012,07/08/2012,14,0,BUF,13,1404.7616894178584,1384.109370824542,SPN,35,1615.4397293376408,1636.092047930957,H,L,0.34589921194275997
105,53,201207080BUF,1,2012,07/08/2012,12,0,SPN,35,1615.4397293376408,1636.092047930957,BUF,13,1404.7616894178584,1384.109370824542,A,W,0.65410078805724
106,54,201207080DET,0,2012,07/08/2012,14,0,DET,27,1454.359293662847,1459.509133343584,COL,26,1473.1381076839568,1467.98826800322,H,W,0.6148029362051599
107,54,201207080DET,1,2012,07/08/2012,14,0,COL,26,1473.1381076839568,1467.98826800322,DET,27,1454.359293662847,1459.509133343584,A,L,0.3851970637948401
108,55,201207140CON,0,2012,07/14/2012,15,0,CON,0,1542.5841308067174,1531.3714598449528,DET,1,1459.509133343584,1470.7218043053485,H,L,0.7415162793398095
109,55,201207140CON,1,2012,07/14/2012,15,0,DET,1,1459.509133343584,1470.7218043053485,CON,0,1542.5841308067174,1531.3714598449528,A,W,0.25848372066019054
110,56,2012071400RI,0,2012,07/14/2012,14,0,RI,27,1454.373683232604,1464.2303754238908,BUF,21,1384.109370824542,1374.2526786332553,H,W,0.7271320598564055
111,56,2012071400RI,1,2012,07/14/2012,15,0,BUF,21,1384.109370824542,1374.2526786332553,RI,27,1454.373683232604,1464.2303754238908,A,L,0.2728679401435945
112,57,201207140IND,0,2012,07/14/2012,15,0,IND,16,1529.7475289579822,1516.1768444555466,SPN,19,1636.092047930957,1649.6627324333926,H,L,0.49087051800574755
113,57,201207140IND,1,2012,07/14/2012,13,0,SPN,19,1636.092047930957,1649.6627324333926,IND,16,1529.7475289579822,1516.1768444555466,A,W,0.5091294819942525
114,58,201207150IND,0,2012,07/15/2012,16,0,IND,20,1516.1768444555466,1489.2342214252844,COL,25,1467.98826800322,1494.930891033482,H,L,0.7012048855181691
115,58,201207150IND,1,2012,07/15/2012,15,0,COL,25,1467.98826800322,1494.930891033482,IND,20,1516.1768444555466,1489.2342214252844,A,W,0.29879511448183094
116,59,201207150CIN,0,2012,07/15/2012,14,0,CIN,17,1525.5958369003934,1503.5167905218389,SPN,27,1649.6627324333926,1671.7417788119471,H,L,0.46542024405289817
117,59,201207150CIN,1,2012,07/15/2012,14,0,SPN,27,1649.6627324333926,1671.7417788119471,CIN,17,1525.5958369003934,1503.5167905218389,A,W,0.5345797559471018
118,60,201207210SPN,0,2012,07/21/2012,15,0,SPN,29,1671.7417788119471,1677.621391779607,RI,20,1464.2303754238908,1458.350762456231,H,W,0.854479797424469
119,60,201207210SPN,1,2012,07/21/2012,15,0,RI,20,1464.2303754238908,1458.350762456231,SPN,29,1671.7417788119471,1677.621391779607,A,L,0.145520202575531
120,61,201207210DET,0,2012,07/21/2012,16,0,DET,20,1470.7218043053485,1457.2244166066262,CIN,22,1503.5167905218389,1517.0141782205612,H,L,0.5955273407558013
121,61,201207210DET,1,2012,07/21/2012,15,0,CIN,22,1503.5167905218389,1517.0141782205612,DET,20,1470.7218043053485,1457.2244166066262,A,W,0.40447265924419873
122,62,201207210BUF,0,2012,07/21/2012,16,0,BUF,1,1374.2526786332553,1382.5283983896024,CON,0,1531.3714598449528,1523.0957400886057,H,W,0.4185321105873336
123,62,201207210BUF,1,2012,07/21/2012,16,0,CON,0,1531.3714598449528,1523.0957400886057,BUF,1,1374.2526786332553,1382.5283983896024,A,L,0.5814678894126664
124,63,201207220COL,0,2012,07/22/2012,16,0,COL,19,1494.930891033482,1503.2008360325985,CIN,17,1517.0141782205612,1508.7442332214448,H,W,0.6102883999072244
125,63,201207220COL,1,2012,07/22/2012,16,0,CIN,17,1517.0141782205612,1508.7442332214448,COL,19,1494.930891033482,1503.2008360325985,A,L,0.3897116000927756
126,64,201207290IND,0,2012,07/29/2012,17,1,IND,24,1489.2342214252844,1501.2265811450636,CIN,20,1508.7442332214448,1496.7518735016656,H,W,0.6138056524888678
127,64,201207290IND,1,2012,07/29/2012,17,1,CIN,20,1508.7442332214448,1496.7518735016656,IND,24,1489.2342214252844,1501.2265811450636,A,L,0.38619434751113224
128,65,2012080400RI,0,2012,08/04/2012,16,1,RI,21,1458.350762456231,1441.1504276158541,SPN,35,1677.621391779607,1694.8217266199838,H,L,0.3347949837049895
129,65,2012080400RI,1,2012,08/04/2012,16,1,SPN,35,1677.621391779607,1694.8217266199838,RI,21,1458.350762456231,1441.1504276158541,A,W,0.6652050162950105
130,66,201208110SPN,0,2012,08/11/2012,17,1,SPN,29,1694.8217266199838,1700.5371454849608,IND,22,1501.2265811450636,1495.5111622800866,H,W,0.8442333013412069
131,66,201208110SPN,1,2012,08/11/2012,18,1,IND,22,1501.2265811450636,1495.5111622800866,SPN,29,1694.8217266199838,1700.5371454849608,A,L,0.1557666986587931
