,gameorder,game_id,_iscopy,year_id,date,seasongame,is_playoffs,team_id,pts,elo_i,elo_n,opp_id,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast
18,10,201404180CIN,0,2014,04/18/2014,2,0,CIN,23,1469.1202944799486,1474.8857408264228,CHI,22,1517.119887893041,1511.354441546567,H,W,0.5742807758661843
19,10,201404180CIN,1,2014,04/18/2014,2,0,CHI,22,1517.119887893041,1511.354441546567,CIN,23,1469.1202944799486,1474.8857408264228,A,L,0.4257192241338157
20,11,201404190DET,0,2014,04/19/2014,2,0,DET,9,1469.1202944799486,1434.7782791396237,MAD,34,1553.0109328690735,1587.3529482093984,H,L,0.5231666357245568
21,11,201404190DET,1,2014,04/19/2014,3,0,MAD,34,1553.0109328690735,1587.3529482093984,DET,9,1469.1202944799486,1434.7782791396237,A,W,0.4768333642754432
22,12,201404190IND,0,2014,04/19/2014,2,0,IND,25,1477.868772650978,1493.1843592254327,CHI,19,1511.354441546567,1496.0388549721122,H,W,0.5945692877358918
23,12,201404190IND,1,2014,04/19/2014,3,0,CHI,19,1511.354441546567,1496.0388549721122,IND,25,1477.868772650978,1493.1843592254327,A,L,0.4054307122641082
24,13,201404190MTL,0,2014,04/19/2014,1,0,MTL,14,1500.0,1472.3169673666691,TOR,22,1523.67956793178,1551.3626005651108,H,L,0.6081007354397239
25,13,201404190MTL,1,2014,04/19/2014,3,0,TOR,22,1523.67956793178,1551.3626005651108,MTL,14,1500.0,1472.3169673666691,A,W,0.39189926456027613
26,14,201404190VAN,0,2014,04/19/2014,3,0,VAN,24,1559.8474817309427,1569.3662482687844,SEA,19,1500.0,1490.4812334621583,H,W,0.7150739052705857
27,14,201404190VAN,1,2014,04/19/2014,1,0,SEA,19,1500.0,1490.4812334621583,VAN,24,1559.8474817309427,1569.3662482687844,A,L,0.2849260947294143
28,15,2014041900SF,0,2014,04/19/2014,2,0,SF,32,1488.917872367615,1506.665331550617,SLL,9,1440.1525182690573,1422.4050590860552,H,W,0.7019000572681954
29,15,2014041900SF,1,2014,04/19/2014,3,0,SLL,9,1440.1525182690573,1422.4050590860552,SF,32,1488.917872367615,1506.665331550617,A,L,0.2980999427318046
30,16,201404190PHI,0,2014,04/19/2014,1,0,PHI,10,1500.0,1481.4085647623879,ROC,13,1500.0,1518.5914352376121,H,L,0.6400649998028851
31,16,201404190PHI,1,2014,04/19/2014,1,0,ROC,13,1500.0,1518.5914352376121,PHI,10,1500.0,1481.4085647623879,A,W,0.3599350001971149
32,17,2014042000SJ,0,2014,04/20/2014,2,0,SJ,37,1511.082127632385,1525.0073874111454,SLL,18,1422.4050590860552,1408.4797993072948,H,W,0.7476489759606787
33,17,2014042000SJ,1,2014,04/20/2014,4,0,SLL,18,1422.4050590860552,1408.4797993072948,SJ,37,1511.082127632385,1525.0073874111454,A,L,0.2523510240393213
34,18,201404250MIN,0,2014,04/25/2014,3,0,MIN,23,1513.7598176270103,1526.4191794611522,MAD,20,1587.3529482093984,1574.6935863752565,H,W,0.5379295312798646
35,18,201404250MIN,1,2014,04/25/2014,4,0,MAD,20,1587.3529482093984,1574.6935863752565,MIN,23,1513.7598176270103,1526.4191794611522,A,L,0.46207046872013535
36,19,201404260CHI,0,2014,04/26/2014,4,0,CHI,26,1496.0388549721122,1513.1015752927674,CIN,12,1474.8857408264228,1457.8230205057675,H,W,0.6676140373820695
37,19,201404260CHI,1,2014,04/26/2014,3,0,CIN,12,1474.8857408264228,1457.8230205057675,CHI,26,1496.0388549721122,1513.1015752927674,A,L,0.3323859626179305
38,20,201404260DET,0,2014,04/26/2014,3,0,DET,16,1434.7782791396237,1412.5809905282176,IND,22,1493.1843592254327,1515.3816478368387,H,L,0.5595741257578066
39,20,201404260DET,1,2014,04/26/2014,3,0,IND,22,1493.1843592254327,1515.3816478368387,DET,16,1434.7782791396237,1412.5809905282176,A,W,0.44042587424219337
40,21,2014042600NY,0,2014,04/26/2014,2,0,NY,27,1485.616149687026,1509.148048210509,ROC,8,1518.5914352376121,1495.0595367141293,H,W,0.5952773155938876
41,21,2014042600NY,1,2014,04/26/2014,2,0,ROC,8,1518.5914352376121,1495.0595367141293,NY,27,1485.616149687026,1509.148048210509,A,L,0.40472268440611237
42,22,201404260SEA,0,2014,04/26/2014,2,0,SEA,13,1490.4812334621583,1469.7895120151145,SF,17,1506.665331550617,1527.357052997661,H,L,0.6183340547034734
43,22,201404260SEA,1,2014,04/26/2014,3,0,SF,17,1506.665331550617,1527.357052997661,SEA,13,1490.4812334621583,1469.7895120151145,A,W,0.38166594529652664
44,23,201404260SLL,0,2014,04/26/2014,5,0,SLL,20,1408.4797993072948,1384.988397683268,SJ,31,1525.0073874111454,1548.4987890351722,H,L,0.4762328138465781
45,23,201404260SLL,1,2014,04/26/2014,3,0,SJ,31,1525.0073874111454,1548.4987890351722,SLL,20,1408.4797993072948,1384.988397683268,A,W,0.5237671861534219
46,24,2014042700DC,0,2014,04/27/2014,2,0,DC,30,1490.704282381194,1506.106530688505,ROC,22,1495.0595367141293,1479.6572884068182,H,W,0.6342690811476903
47,24,2014042700DC,1,2014,04/27/2014,3,0,ROC,22,1495.0595367141293,1479.6572884068182,DC,30,1490.704282381194,1506.106530688505,A,L,0.3657309188523097
48,25,201404270VAN,0,2014,04/27/2014,4,0,VAN,20,1569.3662482687844,1535.215823797805,SF,29,1527.357052997661,1561.5074774686404,H,L,0.6936991636122463
49,25,201404270VAN,1,2014,04/27/2014,4,0,SF,29,1527.357052997661,1561.5074774686404,VAN,20,1569.3662482687844,1535.215823797805,A,W,0.30630083638775374
50,26,201405020CIN,0,2014,05/02/2014,4,0,CIN,25,1457.8230205057675,1472.3732387607786,DET,13,1412.5809905282176,1398.0307722732066,H,W,0.6976390471438022
51,26,201405020CIN,1,2014,05/02/2014,4,0,DET,13,1412.5809905282176,1398.0307722732066,CIN,25,1457.8230205057675,1472.3732387607786,A,L,0.3023609528561978
52,27,201405030MAD,0,2014,05/03/2014,5,0,MAD,27,1574.6935863752565,1586.9558934384181,IND,18,1515.3816478368387,1503.119340773677,H,W,0.7144453824355256
53,27,201405030MAD,1,2014,05/03/2014,4,0,IND,18,1515.3816478368387,1503.119340773677,MAD,27,1574.6935863752565,1586.9558934384181,A,L,0.2855546175644744
54,28,201405030CHI,0,2014,05/03/2014,5,0,CHI,16,1513.1015752927674,1521.6172618446192,DET,9,1398.0307722732066,1389.5150857213548,H,W,0.7752238942870899
55,28,201405030CHI,1,2014,05/03/2014,5,0,DET,9,1398.0307722732066,1389.5150857213548,CHI,16,1513.1015752927674,1521.6172618446192,A,L,0.22477610571291007
56,29,201405030TOR,0,2014,05/03/2014,4,0,TOR,26,1551.3626005651108,1565.3136687520753,ROC,11,1479.6572884068182,1465.7062202198538,H,W,0.7287747870633872
57,29,201405030TOR,1,2014,05/03/2014,4,0,ROC,11,1479.6572884068182,1465.7062202198538,TOR,26,1551.3626005651108,1565.3136687520753,A,L,0.27122521293661284
58,30,201405030MTL,0,2014,05/03/2014,2,0,MTL,16,1472.3169673666691,1463.8971988851358,NY,17,1509.148048210509,1517.5678166920422,H,L,0.5899187558587916
59,30,201405030MTL,1,2014,05/03/2014,3,0,NY,17,1509.148048210509,1517.5678166920422,MTL,16,1472.3169673666691,1463.8971988851358,A,W,0.4100812441412084
60,31,201405030PHI,0,2014,05/03/2014,2,0,PHI,22,1481.4085647623879,1453.8024112649978,DC,30,1506.106530688505,1533.7126841858951,H,L,0.6067027672914427
61,31,201405030PHI,1,2014,05/03/2014,3,0,DC,30,1506.106530688505,1533.7126841858951,PHI,22,1481.4085647623879,1453.8024112649978,A,W,0.3932972327085573
62,32,2014050300SJ,0,2014,05/03/2014,4,0,SJ,25,1548.4987890351722,1557.2263110752754,SEA,20,1469.7895120151145,1461.0619899750113,H,W,0.7366702445946448
63,32,2014050300SJ,1,2014,05/03/2014,3,0,SEA,20,1469.7895120151145,1461.0619899750113,SJ,25,1548.4987890351722,1557.2263110752754,A,L,0.2633297554053552
64,33,201405040MIN,0,2014,05/04/2014,4,0,MIN,21,1526.4191794611522,1516.5743928965107,IND,22,1503.119340773677,1512.9641273383186,H,L,0.6703505409250787
65,33,201405040MIN,1,2014,05/04/2014,5,0,IND,22,1503.119340773677,1512.9641273383186,MIN,21,1526.4191794611522,1516.5743928965107,A,W,0.32964945907492127
66,34,2014050400DC,0,2014,05/04/2014,4,0,DC,28,1533.7126841858951,1544.8657396321132,PHI,19,1453.8024112649978,1442.6493558187797,H,W,0.7380091766535047
67,34,2014050400DC,1,2014,05/04/2014,3,0,PHI,19,1453.8024112649978,1442.6493558187797,DC,28,1533.7126841858951,1544.8657396321132,A,L,0.26199082334649526
68,35,2014050400SF,0,2014,05/04/2014,5,0,SF,29,1561.5074774686404,1573.1067886681733,SEA,16,1461.0619899750113,1449.4626787754785,H,W,0.7602147045384886
69,35,2014050400SF,1,2014,05/04/2014,4,0,SEA,16,1461.0619899750113,1449.4626787754785,SF,29,1561.5074774686404,1573.1067886681733,A,L,0.2397852954615114
70,36,201405090MAD,0,2014,05/09/2014,6,0,MAD,22,1586.9558934384181,1597.4832809102718,MIN,15,1516.5743928965107,1506.047005424657,H,W,0.7272658852678797
71,36,201405090MAD,1,2014,05/09/2014,5,0,MIN,15,1516.5743928965107,1506.047005424657,MAD,22,1586.9558934384181,1597.4832809102718,A,L,0.2727341147321203
72,37,201405090CHI,0,2014,05/09/2014,6,0,CHI,20,1521.6172618446192,1526.2216674137478,IND,19,1512.9641273383186,1508.35972176919,H,W,0.6514588017774001
73,37,201405090CHI,1,2014,05/09/2014,6,0,IND,19,1512.9641273383186,1508.35972176919,CHI,20,1521.6172618446192,1526.2216674137478,A,L,0.3485411982225999
74,38,201405100IND,0,2014,05/10/2014,7,0,IND,25,1508.35972176919,1513.0871868258105,MIN,24,1506.047005424657,1501.3195403680365,H,W,0.6431263340604555
75,38,201405100IND,1,2014,05/10/2014,6,0,MIN,24,1506.047005424657,1501.3195403680365,IND,25,1508.35972176919,1513.0871868258105,A,L,0.3568736659395445
76,39,201405100DET,0,2014,05/10/2014,6,0,DET,15,1389.5150857213548,1370.5665434668135,CIN,20,1472.3732387607786,1491.3217810153199,H,L,0.5246491032836006
77,39,201405100DET,1,2014,05/10/2014,5,0,CIN,20,1472.3732387607786,1491.3217810153199,DET,15,1389.5150857213548,1370.5665434668135,A,W,0.4753508967163994
78,40,201405100ROC,0,2014,05/10/2014,5,0,ROC,18,1465.7062202198538,1440.0231637844142,TOR,30,1565.3136687520753,1590.9967251875148,H,L,0.5005649267333229
79,40,201405100ROC,1,2014,05/10/2014,5,0,TOR,30,1565.3136687520753,1590.9967251875148,ROC,18,1465.7062202198538,1440.0231637844142,A,W,0.49943507326667713
80,41,2014051000NY,0,2014,05/10/2014,4,0,NY,20,1517.5678166920422,1529.455451263395,PHI,10,1442.6493558187797,1430.761721247427,H,W,0.7324153098317183
81,41,2014051000NY,1,2014,05/10/2014,4,0,PHI,10,1442.6493558187797,1430.761721247427,NY,20,1517.5678166920422,1529.455451263395,A,L,0.2675846901682817
82,42,201405100VAN,0,2014,05/10/2014,5,0,VAN,32,1535.215823797805,1508.8975197530362,SJ,39,1557.2263110752754,1583.544615120044,H,L,0.6103880654204228
83,42,201405100VAN,1,2014,05/10/2014,5,0,SJ,39,1557.2263110752754,1583.544615120044,VAN,32,1535.215823797805,1508.8975197530362,A,W,0.3896119345795772
84,43,201405100SLL,0,2014,05/10/2014,6,0,SLL,16,1384.988397683268,1374.969250860014,SF,19,1573.1067886681733,1583.1259354914273,H,L,0.3758383558227684
85,43,201405100SLL,1,2014,05/10/2014,6,0,SF,19,1573.1067886681733,1583.1259354914273,SLL,16,1384.988397683268,1374.969250860014,A,W,0.6241616441772315
86,44,201405110SEA,0,2014,05/11/2014,5,0,SEA,14,1449.4626787754785,1429.0052693251241,SJ,23,1583.544615120044,1604.0020245703986,H,L,0.45110887300796726
87,44,201405110SEA,1,2014,05/11/2014,6,0,SJ,23,1583.544615120044,1604.0020245703986,SEA,14,1449.4626787754785,1429.0052693251241,A,W,0.5488911269920327
88,45,201405160CIN,0,2014,05/16/2014,6,0,CIN,20,1491.3217810153199,1470.938495530666,IND,24,1513.0871868258105,1533.4704723104644,H,L,0.610723522337867
89,45,201405160CIN,1,2014,05/16/2014,8,0,IND,24,1513.0871868258105,1533.4704723104644,CIN,20,1491.3217810153199,1470.938495530666,A,W,0.389276477662133
90,46,201405170MIN,0,2014,05/17/2014,7,0,MIN,20,1501.3195403680365,1470.1163509274359,CHI,31,1526.2216674137478,1557.4248568543485,H,L,0.6064223014227197
91,46,201405170MIN,1,2014,05/17/2014,7,0,CHI,31,1526.2216674137478,1557.4248568543485,MIN,20,1501.3195403680365,1470.1163509274359,A,W,0.3935776985772803
92,47,201405170IND,0,2014,05/17/2014,9,0,IND,30,1533.4704723104644,1540.553235633244,DET,22,1370.5665434668135,1363.483780144034,H,W,0.8195640475191506
93,47,201405170IND,1,2014,05/17/2014,7,0,DET,22,1370.5665434668135,1363.483780144034,IND,30,1533.4704723104644,1540.553235633244,A,L,0.18043595248084943
94,48,201405170ROC,0,2014,05/17/2014,6,0,ROC,13,1440.0231637844142,1414.2949273530348,NY,24,1529.455451263395,1555.1836876947743,H,L,0.5152034726020132
95,48,201405170ROC,1,2014,05/17/2014,5,0,NY,24,1529.455451263395,1555.1836876947743,ROC,13,1440.0231637844142,1414.2949273530348,A,W,0.48479652739798684
96,49,201405170VAN,0,2014,05/17/2014,6,0,VAN,40,1508.8975197530362,1518.469239346058,SLL,28,1374.969250860014,1365.3975312669922,H,W,0.7935731093871217
97,49,201405170VAN,1,2014,05/17/2014,7,0,SLL,28,1374.969250860014,1365.3975312669922,VAN,40,1508.8975197530362,1518.469239346058,A,L,0.20642689061287833
98,50,2014051700SF,0,2014,05/17/2014,7,0,SF,22,1583.1259354914273,1588.3188263264587,SJ,21,1604.0020245703986,1598.8091337353671,H,W,0.6119398985573307
99,50,2014051700SF,1,2014,05/17/2014,7,0,SJ,21,1604.0020245703986,1598.8091337353671,SF,22,1583.1259354914273,1588.3188263264587,A,L,0.38806010144266934
100,51,201405180MTL,0,2014,05/18/2014,3,0,MTL,27,1463.8971988851358,1478.5796784675038,ROC,14,1414.2949273530348,1399.612447770667,H,W,0.702907110469454
101,51,201405180MTL,1,2014,05/18/2014,7,0,ROC,14,1414.2949273530348,1399.612447770667,MTL,27,1463.8971988851358,1478.5796784675038,A,L,0.297092889530546
102,52,201405180SEA,0,2014,05/18/2014,6,0,SEA,26,1429.0052693251241,1442.787372791975,SLL,13,1365.3975312669922,1351.6154278001413,H,W,0.7194634783601808
103,52,201405180SEA,1,2014,05/18/2014,8,0,SLL,13,1365.3975312669922,1351.6154278001413,SEA,26,1429.0052693251241,1442.787372791975,A,L,0.28053652163981924
104,53,2014051800DC,0,2014,05/18/2014,5,0,DC,25,1544.8657396321132,1551.4878067920904,PHI,21,1430.761721247427,1424.1396540874498,H,W,0.7742526525818352
105,53,2014051800DC,1,2014,05/18/2014,5,0,PHI,21,1430.761721247427,1424.1396540874498,DC,25,1544.8657396321132,1551.4878067920904,A,L,0.22574734741816482
106,54,201405230CHI,0,2014,05/23/2014,8,0,CHI,15,1557.4248568543485,1563.0197572201305,MAD,14,1597.4832809102718,1591.8883805444898,H,W,0.5854170558277221
107,54,201405230CHI,1,2014,05/23/2014,7,0,MAD,14,1597.4832809102718,1591.8883805444898,CHI,15,1557.4248568543485,1563.0197572201305,A,L,0.4145829441722779
108,55,201405240MAD,0,2014,05/24/2014,8,0,MAD,15,1591.8883805444898,1600.3379345608387,CHI,12,1563.0197572201305,1554.5702032037816,H,W,0.6773953350082226
109,55,201405240MAD,1,2014,05/24/2014,9,0,CHI,12,1563.0197572201305,1554.5702032037816,MAD,15,1591.8883805444898,1600.3379345608387,A,L,0.3226046649917774
110,56,201405240TOR,0,2014,05/24/2014,6,0,TOR,27,1590.9967251875148,1604.9486102543435,DC,17,1551.4878067920904,1537.5359217252617,H,W,0.6906324862877273
111,56,201405240TOR,1,2014,05/24/2014,6,0,DC,17,1551.4878067920904,1537.5359217252617,TOR,27,1590.9967251875148,1604.9486102543435,A,L,0.30936751371227267
112,57,201405240PHI,0,2014,05/24/2014,6,0,PHI,15,1424.1396540874498,1398.7773119714957,MTL,23,1478.5796784675038,1503.9420205834579,H,L,0.5651928256368742
113,57,201405240PHI,1,2014,05/24/2014,4,0,MTL,23,1478.5796784675038,1503.9420205834579,PHI,15,1424.1396540874498,1398.7773119714957,A,W,0.43480717436312577
114,58,201405240CIN,0,2014,05/24/2014,7,0,CIN,25,1470.938495530666,1461.6233068194663,MIN,26,1470.1163509274359,1479.4315396386355,H,L,0.6411545907044114
115,58,201405240CIN,1,2014,05/24/2014,8,0,MIN,26,1470.1163509274359,1479.4315396386355,CIN,25,1470.938495530666,1461.6233068194663,A,W,0.3588454092955886
116,59,201405250SEA,0,2014,05/25/2014,7,0,SEA,16,1442.787372791975,1423.4034479974844,VAN,21,1518.469239346058,1537.8531641405486,H,L,0.5349395689533036
117,59,201405250SEA,1,2014,05/25/2014,7,0,VAN,21,1518.469239346058,1537.8531641405486,SEA,16,1442.787372791975,1423.4034479974844,A,W,0.46506043104669637
118,60,201405250DET,0,2014,05/25/2014,8,0,DET,18,1363.483780144034,1339.9451498482063,MIN,29,1479.4315396386355,1502.9701699344632,H,L,0.47706543413778635
119,60,201405250DET,1,2014,05/25/2014,9,0,MIN,29,1479.4315396386355,1502.9701699344632,DET,18,1363.483780144034,1339.9451498482063,A,W,0.5229345658622137
120,61,201405250ROC,0,2014,05/25/2014,8,0,ROC,21,1399.612447770667,1383.9134913426317,DC,26,1537.5359217252617,1553.234878153297,H,L,0.44563945143752753
121,61,201405250ROC,1,2014,05/25/2014,7,0,DC,26,1537.5359217252617,1553.234878153297,ROC,21,1399.612447770667,1383.9134913426317,A,W,0.5543605485624725
122,62,2014052500NY,0,2014,05/25/2014,6,0,NY,26,1555.1836876947743,1565.0792956891391,MTL,21,1503.9420205834579,1494.046412589093,H,W,0.7048740708715138
123,62,2014052500NY,1,2014,05/25/2014,5,0,MTL,21,1503.9420205834579,1494.046412589093,NY,26,1555.1836876947743,1565.0792956891391,A,L,0.29512592912848623
124,63,201405310CIN,0,2014,05/31/2014,8,0,CIN,12,1461.6233068194663,1436.3714276852602,MAD,29,1600.3379345608387,1625.5898136950448,H,L,0.4445146281495241
125,63,201405310CIN,1,2014,05/31/2014,9,0,MAD,29,1600.3379345608387,1625.5898136950448,CIN,12,1461.6233068194663,1436.3714276852602,A,W,0.555485371850476
126,64,201405310DET,0,2014,05/31/2014,9,0,DET,17,1339.9451498482063,1322.40236061181,CHI,31,1554.5702032037816,1572.1129924401778,H,L,0.34077671166385287
127,64,201405310DET,1,2014,05/31/2014,10,0,CHI,31,1554.5702032037816,1572.1129924401778,DET,17,1339.9451498482063,1322.40236061181,A,W,0.6592232883361471
128,65,201405310TOR,0,2014,05/31/2014,7,0,TOR,25,1604.9486102543435,1612.4365106134228,MTL,20,1494.046412589093,1486.5585122300138,H,W,0.7710148784725454
129,65,201405310TOR,1,2014,05/31/2014,6,0,MTL,20,1494.046412589093,1486.5585122300138,TOR,25,1604.9486102543435,1612.4365106134228,A,L,0.22898512152745465
130,66,2014053100SJ,0,2014,05/31/2014,8,0,SJ,26,1598.8091337353671,1602.47299523879,VAN,25,1537.8531641405486,1534.1893026371258,H,W,0.7163721982705922
131,66,2014053100SJ,1,2014,05/31/2014,8,0,VAN,25,1537.8531641405486,1534.1893026371258,SJ,26,1598.8091337353671,1602.47299523879,A,L,0.2836278017294078
132,67,201405310SLL,0,2014,05/31/2014,9,0,SLL,16,1351.6154278001413,1330.3064406471601,SEA,22,1423.4034479974844,1444.7124351504656,H,L,0.5405113040881073
133,67,201405310SLL,1,2014,05/31/2014,8,0,SEA,22,1423.4034479974844,1444.7124351504656,SLL,16,1351.6154278001413,1330.3064406471601,A,W,0.4594886959118927
134,68,201406010ROC,0,2014,06/01/2014,9,0,ROC,19,1383.9134913426317,1370.1726044578988,MTL,22,1486.5585122300138,1500.2993991147466,H,L,0.49619358249531026
135,68,201406010ROC,1,2014,06/01/2014,7,0,MTL,22,1486.5585122300138,1500.2993991147466,ROC,19,1383.9134913426317,1370.1726044578988,A,W,0.5038064175046897
136,69,201406010PHI,0,2014,06/01/2014,7,0,PHI,16,1398.7773119714957,1379.2034203174487,NY,27,1565.0792956891391,1584.6531873431861,H,L,0.40572540666691653
137,69,201406010PHI,1,2014,06/01/2014,7,0,NY,27,1565.0792956891391,1584.6531873431861,PHI,16,1398.7773119714957,1379.2034203174487,A,W,0.5942745933330835
138,70,2014060100SF,0,2014,06/01/2014,8,0,SF,20,1588.3188263264587,1597.0929252036474,VAN,16,1534.1893026371258,1525.4152037599372,H,W,0.7083204547407379
139,70,2014060100SF,1,2014,06/01/2014,9,0,VAN,16,1534.1893026371258,1525.4152037599372,SF,20,1588.3188263264587,1597.0929252036474,A,L,0.2916795452592621
140,71,201406070MIN,0,2014,06/07/2014,10,0,MIN,30,1502.9701699344632,1516.1832325853807,CIN,18,1436.3714276852602,1423.1583650343428,H,W,0.7229254399404552
141,71,201406070MIN,1,2014,06/07/2014,9,0,CIN,18,1436.3714276852602,1423.1583650343428,MIN,30,1502.9701699344632,1516.1832325853807,A,L,0.2770745600595448
142,72,201406070IND,0,2014,06/07/2014,10,0,IND,12,1540.553235633244,1514.4571319188253,MAD,23,1625.5898136950448,1651.6859174094634,H,L,0.521520790746843
143,72,201406070IND,1,2014,06/07/2014,10,0,MAD,23,1625.5898136950448,1651.6859174094634,IND,12,1540.553235633244,1514.4571319188253,A,W,0.478479209253157
144,73,201406070CHI,0,2014,06/07/2014,11,0,CHI,26,1572.1129924401778,1577.4794039829499,DET,13,1322.40236061181,1317.035949069038,H,W,0.8821652543416509
145,73,201406070CHI,1,2014,06/07/2014,10,0,DET,13,1322.40236061181,1317.035949069038,CHI,26,1572.1129924401778,1577.4794039829499,A,L,0.11783474565834906
146,74,2014060700NY,0,2014,06/07/2014,8,0,NY,24,1584.6531873431861,1595.076763934441,MTL,16,1500.2993991147466,1489.8758225234917,H,W,0.7429247106822718
147,74,2014060700NY,1,2014,06/07/2014,8,0,MTL,16,1500.2993991147466,1489.8758225234917,NY,24,1584.6531873431861,1595.076763934441,A,L,0.25707528931772816
148,75,201406070VAN,0,2014,06/07/2014,10,0,VAN,37,1525.4152037599372,1534.5968869473004,SLL,9,1330.3064406471601,1321.124757459797,H,W,0.8453756681811444
149,75,201406070VAN,1,2014,06/07/2014,10,0,SLL,9,1330.3064406471601,1321.124757459797,VAN,37,1525.4152037599372,1534.5968869473004,A,L,0.1546243318188556
150,76,2014060700SJ,0,2014,06/07/2014,9,0,SJ,33,1602.47299523879,1611.8083934745741,SF,30,1597.0929252036474,1587.7575269678632,H,W,0.647168581838563
151,76,2014060700SJ,1,2014,06/07/2014,9,0,SF,30,1597.0929252036474,1587.7575269678632,SJ,33,1602.47299523879,1611.8083934745741,A,L,0.35283141816143704
152,77,201406080MAD,0,2014,06/08/2014,11,0,MAD,28,1651.6859174094634,1657.707052963692,CIN,15,1423.1583650343428,1417.1372294801142,H,W,0.8688873504651274
153,77,201406080MAD,1,2014,06/08/2014,10,0,CIN,15,1423.1583650343428,1417.1372294801142,MAD,28,1651.6859174094634,1657.707052963692,A,L,0.13111264953487256
154,78,201406080TOR,0,2014,06/08/2014,8,0,TOR,38,1612.4365106134228,1618.8842246203671,ROC,18,1370.1726044578988,1363.7248904509545,H,W,0.8776357530587009
155,78,201406080TOR,1,2014,06/08/2014,10,0,ROC,18,1370.1726044578988,1363.7248904509545,TOR,38,1612.4365106134228,1618.8842246203671,A,L,0.1223642469412991
156,79,2014060800DC,0,2014,06/08/2014,8,0,DC,25,1553.234878153297,1556.8588519025047,MTL,24,1489.8758225234917,1486.2518487742839,H,W,0.7191744534021323
157,79,2014060800DC,1,2014,06/08/2014,9,0,MTL,24,1489.8758225234917,1486.2518487742839,DC,25,1553.234878153297,1556.8588519025047,A,L,0.28082554659786774
158,80,201406080SEA,0,2014,06/08/2014,9,0,SEA,35,1444.7124351504656,1457.355488294109,SLL,11,1321.124757459797,1308.4817043161536,H,W,0.7836515442992315
159,80,201406080SEA,1,2014,06/08/2014,11,0,SLL,11,1321.124757459797,1308.4817043161536,SEA,35,1444.7124351504656,1457.355488294109,A,L,0.21634845570076855
160,81,201406140MAD,0,2014,06/14/2014,12,0,MAD,23,1657.707052963692,1665.6010315418857,MIN,15,1516.1832325853807,1508.2892540071869,H,W,0.800643782667136
