,gameorder,game_id,_iscopy,year_id,date,seasongame,is_playoffs,team_id,pts,elo_i,elo_n,opp_id,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast
160,81,2016052100NY,0,2016,05/21/2016,7,0,NY,14,1536.4064808373112,1527.6842243822723,DC,15,1560.5382212394136,1569.2604776944524,H,L,0.6074802497576189
161,81,2016052100NY,1,2016,05/21/2016,7,0,DC,15,1560.5382212394136,1569.2604776944524,NY,14,1536.4064808373112,1527.6842243822723,A,W,0.39251975024238106
162,82,201605210PHI,0,2016,05/21/2016,5,0,PHI,18,1408.872236278493,1393.0293432068913,MTL,21,1466.6620532065529,1482.5049462781544,H,L,0.5604482237512024
163,82,201605210PHI,1,2016,05/21/2016,7,0,MTL,21,1466.6620532065529,1482.5049462781544,PHI,18,1408.872236278493,1393.0293432068913,A,W,0.4395517762487976
164,83,201605210CHA,0,2016,05/21/2016,7,0,CHA,14,1455.0599248180188,1427.9847949106493,RAL,23,1503.2078518375588,1530.2829817449283,H,L,0.5740720047976532
165,83,201605210CHA,1,2016,05/21/2016,8,0,RAL,23,1503.2078518375588,1530.2829817449283,CHA,14,1455.0599248180188,1427.9847949106493,A,W,0.4259279952023468
166,84,2016052100SD,0,2016,05/21/2016,8,0,SD,18,1426.1044059242304,1398.4603961231026,LA,26,1450.3009098022849,1477.9449196034127,H,L,0.6073913507482978
167,84,2016052100SD,1,2016,05/21/2016,5,0,LA,26,1450.3009098022849,1477.9449196034127,SD,18,1426.1044059242304,1398.4603961231026,A,W,0.39260864925170225
168,85,201605210JAX,0,2016,05/21/2016,7,0,JAX,29,1494.1927949834658,1507.6842565227112,ATL,24,1516.3466558874927,1502.8551943482476,H,W,0.6101917733313058
169,85,201605210JAX,1,2016,05/21/2016,8,0,ATL,24,1516.3466558874927,1502.8551943482476,JAX,29,1494.1927949834658,1507.6842565227112,A,L,0.3898082266686942
170,86,201605210TOR,0,2016,05/21/2016,7,0,TOR,30,1554.452613782185,1563.8133409005216,OTT,24,1473.0683946560446,1463.707667537708,H,W,0.7396463943296344
171,86,201605210TOR,1,2016,05/21/2016,5,0,OTT,24,1473.0683946560446,1463.707667537708,TOR,30,1554.452613782185,1563.8133409005216,A,L,0.2603536056703656
172,87,201605210AUS,0,2016,05/21/2016,9,0,AUS,37,1489.7620691185487,1502.9143437522068,NSH,25,1422.1581099970463,1409.005835363388,H,W,0.7240830027278301
173,87,201605210AUS,1,2016,05/21/2016,7,0,NSH,25,1422.1581099970463,1409.005835363388,AUS,37,1489.7620691185487,1502.9143437522068,A,L,0.2759169972721699
174,88,201605210CHI,0,2016,05/21/2016,7,0,CHI,23,1486.690964103192,1478.588155854177,PIT,24,1536.8419709014895,1544.9447791505045,H,L,0.5712502272618072
175,88,201605210CHI,1,2016,05/21/2016,7,0,PIT,24,1536.8419709014895,1544.9447791505045,CHI,23,1486.690964103192,1478.588155854177,A,W,0.4287497727381928
176,89,201605210IND,0,2016,05/21/2016,7,0,IND,29,1515.6122126122925,1524.069875382884,DET,24,1430.194343151678,1421.7366803810864,H,W,0.7440928335155514
177,89,201605210IND,1,2016,05/21/2016,7,0,DET,24,1430.194343151678,1421.7366803810864,IND,29,1515.6122126122925,1524.069875382884,A,L,0.25590716648444856
178,90,201605210MAD,0,2016,05/21/2016,6,0,MAD,36,1604.5938932698107,1610.5537500007206,CIN,23,1374.1722203808179,1368.212363649908,H,W,0.8701245045655062
179,90,201605210MAD,1,2016,05/21/2016,9,0,CIN,23,1374.1722203808179,1368.212363649908,MAD,36,1604.5938932698107,1610.5537500007206,A,L,0.12987549543449384
180,91,201605220DAL,0,2016,05/22/2016,7,0,DAL,33,1619.272593357869,1626.6817008572734,NSH,15,1409.005835363388,1401.5967278639837,H,W,0.8564409630727973
181,91,201605220DAL,1,2016,05/22/2016,8,0,NSH,15,1409.005835363388,1401.5967278639837,DAL,33,1619.272593357869,1626.6817008572734,A,L,0.14355903692720273
182,92,2016052200DC,0,2016,05/22/2016,8,0,DC,28,1569.2604776944524,1581.9630912939701,MTL,14,1482.5049462781544,1469.8023326786367,H,W,0.7455563377484915
183,92,2016052200DC,1,2016,05/22/2016,8,0,MTL,14,1482.5049462781544,1469.8023326786367,DC,28,1569.2604776944524,1581.9630912939701,A,L,0.2544436622515085
184,93,201605220MIN,0,2016,05/22/2016,8,0,MIN,24,1551.8943955807194,1532.974170655346,PIT,27,1544.9447791505045,1563.865004075878,H,L,0.6492289009648434
185,93,201605220MIN,1,2016,05/22/2016,8,0,PIT,27,1544.9447791505045,1563.865004075878,MIN,24,1551.8943955807194,1532.974170655346,A,W,0.3507710990351566
186,94,201605270MAD,0,2016,05/27/2016,7,0,MAD,36,1610.5537500007206,1625.6894068673273,MIN,15,1532.974170655346,1517.8385137887392,H,W,0.7354067936256737
187,94,201605270MAD,1,2016,05/27/2016,9,0,MIN,15,1532.974170655346,1517.8385137887392,MAD,36,1610.5537500007206,1625.6894068673273,A,L,0.26459320637432626
188,95,201605270CIN,0,2016,05/27/2016,10,0,CIN,24,1368.212363649908,1355.01841755482,IND,28,1524.069875382884,1537.263821477972,H,L,0.42030007351208226
189,95,201605270CIN,1,2016,05/27/2016,8,0,IND,28,1524.069875382884,1537.263821477972,CIN,24,1368.212363649908,1355.01841755482,A,W,0.5796999264879177
190,96,2016052800SF,0,2016,05/28/2016,8,0,SF,30,1608.9367615304393,1614.947385945909,VAN,27,1505.652398519685,1499.6417741042153,H,W,0.7631809586837945
191,96,2016052800SF,1,2016,05/28/2016,6,0,VAN,27,1505.652398519685,1499.6417741042153,SF,30,1608.9367615304393,1614.947385945909,A,L,0.23681904131620546
192,97,201605280RAL,0,2016,05/28/2016,9,0,RAL,25,1530.2829817449283,1534.623389383704,JAX,24,1507.6842565227112,1503.3438488839354,H,W,0.6694580651484083
193,97,201605280RAL,1,2016,05/28/2016,8,0,JAX,24,1507.6842565227112,1503.3438488839354,RAL,25,1530.2829817449283,1534.623389383704,A,L,0.33054193485159167
194,98,201605280CHI,0,2016,05/28/2016,8,0,CHI,19,1478.588155854177,1488.095128659804,IND,17,1537.263821477972,1527.756848672345,H,W,0.5591916333638502
195,98,201605280CHI,1,2016,05/28/2016,9,0,IND,17,1537.263821477972,1527.756848672345,CHI,19,1478.588155854177,1488.095128659804,A,L,0.44080836663614975
196,99,201605280DET,0,2016,05/28/2016,8,0,DET,23,1421.7366803810864,1430.022986294578,CIN,19,1355.01841755482,1346.7321116413284,H,W,0.7230632312782038
197,99,201605280DET,1,2016,05/28/2016,11,0,CIN,19,1355.01841755482,1346.7321116413284,DET,23,1421.7366803810864,1430.022986294578,A,L,0.2769367687217962
198,100,201605280SEA,0,2016,05/28/2016,10,0,SEA,27,1560.1561712127161,1563.4776481143415,LA,26,1477.9449196034127,1474.6234427017873,H,W,0.7405621296822983
199,100,201605280SEA,1,2016,05/28/2016,6,0,LA,26,1477.9449196034127,1474.6234427017873,SEA,27,1560.1561712127161,1563.4776481143415,A,L,0.2594378703177017
200,101,201605280ATL,0,2016,05/28/2016,9,0,ATL,20,1502.8551943482476,1484.9226880887506,DAL,26,1626.6817008572734,1644.6142071167703,H,L,0.4657645534073844
201,101,201605280ATL,1,2016,05/28/2016,8,0,DAL,26,1626.6817008572734,1644.6142071167703,ATL,20,1502.8551943482476,1484.9226880887506,A,W,0.5342354465926156
202,102,201605280OTT,0,2016,05/28/2016,6,0,OTT,20,1463.707667537708,1435.9915445079898,TOR,35,1563.8133409005216,1591.5294639302397,H,L,0.49984792381097615
203,102,201605280OTT,1,2016,05/28/2016,8,0,TOR,35,1563.8133409005216,1591.5294639302397,OTT,20,1463.707667537708,1435.9915445079898,A,W,0.5001520761890239
204,103,201605280MTL,0,2016,05/28/2016,9,0,MTL,27,1469.8023326786367,1488.4498902345424,DC,22,1581.9630912939701,1563.3155337380645,H,W,0.48250640479552315
205,103,201605280MTL,1,2016,05/28/2016,9,0,DC,22,1581.9630912939701,1563.3155337380645,MTL,27,1469.8023326786367,1488.4498902345424,A,L,0.5174935952044768
206,104,201605290TOR,0,2016,05/29/2016,9,0,TOR,26,1591.5294639302397,1602.6613976472495,MTL,14,1488.4498902345424,1477.3179565175326,H,W,0.7629678300269768
207,104,201605290TOR,1,2016,05/29/2016,10,0,MTL,14,1488.4498902345424,1477.3179565175326,TOR,26,1591.5294639302397,1602.6613976472495,A,L,0.23703216997302323
208,105,201605290OTT,0,2016,05/29/2016,7,0,OTT,27,1435.9915445079898,1455.5583862888366,DC,22,1563.3155337380645,1543.7486919572177,H,W,0.4607584881345192
209,105,201605290OTT,1,2016,05/29/2016,10,0,DC,22,1563.3155337380645,1543.7486919572177,OTT,27,1435.9915445079898,1455.5583862888366,A,L,0.5392415118654807
210,106,2016052900SJ,0,2016,05/29/2016,7,0,SJ,27,1448.8493530106443,1469.0038771009772,VAN,17,1499.6417741042153,1479.4872500138824,H,W,0.5703456651465248
211,106,2016052900SJ,1,2016,05/29/2016,7,0,VAN,17,1499.6417741042153,1479.4872500138824,SJ,27,1448.8493530106443,1469.0038771009772,A,L,0.42965433485347515
212,107,201605290CHA,0,2016,05/29/2016,8,0,CHA,26,1427.9847949106493,1440.7235121281474,JAX,23,1503.3438488839354,1490.6051316664373,H,W,0.535401834941781
213,107,201605290CHA,1,2016,05/29/2016,9,0,JAX,23,1503.3438488839354,1490.6051316664373,CHA,26,1427.9847949106493,1440.7235121281474,A,L,0.46459816505821905
214,108,201605290NSH,0,2016,05/29/2016,9,0,NSH,23,1401.5967278639837,1387.3608176127088,DAL,34,1644.6142071167703,1658.8501173680452,H,L,0.3050689555047046
215,108,201605290NSH,1,2016,05/29/2016,9,0,DAL,34,1644.6142071167703,1658.8501173680452,NSH,23,1401.5967278639837,1387.3608176127088,A,W,0.6949310444952954
216,109,201606040VAN,0,2016,06/04/2016,8,0,VAN,29,1479.4872500138824,1491.7890500296344,SF,27,1614.947385945909,1602.645585930157,H,W,0.44914522024025705
217,109,201606040VAN,1,2016,06/04/2016,9,0,SF,27,1614.947385945909,1602.645585930157,VAN,29,1479.4872500138824,1491.7890500296344,A,L,0.550854779759743
218,110,201606040OTT,0,2016,06/04/2016,8,0,OTT,30,1455.5583862888366,1465.980548556905,MTL,27,1477.3179565175326,1466.8957942494642,H,W,0.6107315085538642
219,110,201606040OTT,1,2016,06/04/2016,11,0,MTL,27,1477.3179565175326,1466.8957942494642,OTT,30,1455.5583862888366,1465.980548556905,A,L,0.38926849144613584
220,111,201606040DAL,0,2016,06/04/2016,10,0,DAL,28,1658.8501173680452,1664.6357793340171,CHA,18,1440.7235121281474,1434.9378501621754,H,W,0.8619146104473279
221,111,201606040DAL,1,2016,06/04/2016,9,0,CHA,18,1440.7235121281474,1434.9378501621754,DAL,28,1658.8501173680452,1664.6357793340171,A,L,0.13808538955267213
222,112,201606040MAD,0,2016,06/04/2016,8,0,MAD,23,1625.6894068673273,1636.637643621234,PIT,16,1563.865004075878,1552.9167673219713,H,W,0.7173868318332433
223,112,201606040MAD,1,2016,06/04/2016,9,0,PIT,16,1563.865004075878,1552.9167673219713,MAD,23,1625.6894068673273,1636.637643621234,A,L,0.28261316816675675
224,113,201606040PHI,0,2016,06/04/2016,6,0,PHI,17,1393.0293432068913,1368.4470586159516,NY,32,1527.6842243822723,1552.266508973212,H,L,0.4502923551926231
225,113,201606040PHI,1,2016,06/04/2016,8,0,NY,32,1527.6842243822723,1552.266508973212,PHI,17,1393.0293432068913,1368.4470586159516,A,W,0.5497076448073769
226,114,2016060400DC,0,2016,06/04/2016,11,0,DC,28,1543.7486919572177,1559.2673698062044,TOR,23,1602.6613976472495,1587.1427197982628,H,W,0.5588552589438087
227,114,2016060400DC,1,2016,06/04/2016,10,0,TOR,23,1602.6613976472495,1587.1427197982628,DC,28,1543.7486919572177,1559.2673698062044,A,L,0.4411447410561913
228,115,2016060400LA,0,2016,06/04/2016,7,0,LA,27,1474.6234427017873,1483.9495445786818,SJ,24,1469.0038771009772,1459.6777752240828,H,W,0.647483320196283
229,115,2016060400LA,1,2016,06/04/2016,8,0,SJ,24,1469.0038771009772,1459.6777752240828,LA,27,1474.6234427017873,1483.9495445786818,A,L,0.35251667980371704
230,116,201606050SEA,0,2016,06/05/2016,11,0,SEA,28,1563.4776481143415,1574.6294902257548,SF,25,1602.645585930157,1591.4937438187437,H,W,0.5866606212771732
231,116,201606050SEA,1,2016,06/05/2016,10,0,SF,25,1602.645585930157,1591.4937438187437,SEA,28,1563.4776481143415,1574.6294902257548,A,L,0.4133393787228268
232,117,201606050AUS,0,2016,06/05/2016,10,0,AUS,31,1502.9143437522068,1517.709954106551,CHA,14,1434.9378501621754,1420.1422398078312,H,W,0.7245112357504391
233,117,201606050AUS,1,2016,06/05/2016,10,0,CHA,14,1434.9378501621754,1420.1422398078312,AUS,31,1502.9143437522068,1517.709954106551,A,L,0.2754887642495609
234,118,2016060500NY,0,2016,06/05/2016,9,0,NY,21,1552.266508973212,1528.4985189057388,TOR,27,1587.1427197982628,1610.910709865736,H,L,0.5926382735559982
235,118,2016060500NY,1,2016,06/05/2016,11,0,TOR,27,1587.1427197982628,1610.910709865736,NY,21,1552.266508973212,1528.4985189057388,A,W,0.4073617264440018
236,119,201606050CHI,0,2016,06/05/2016,9,0,CHI,15,1488.095128659804,1471.21645035215,DET,17,1430.022986294578,1446.901664602232,H,L,0.7129871473467835
237,119,201606050CHI,1,2016,06/05/2016,9,0,DET,17,1430.022986294578,1446.901664602232,CHI,15,1488.095128659804,1471.21645035215,A,W,0.2870128526532165
238,120,2016060500SD,0,2016,06/05/2016,9,0,SD,22,1398.4603961231026,1380.2559851573706,SJ,26,1459.6777752240828,1477.8821861898148,H,L,0.5555820147953163
239,120,2016060500SD,1,2016,06/05/2016,9,0,SJ,26,1459.6777752240828,1477.8821861898148,SD,22,1398.4603961231026,1380.2559851573706,A,W,0.4444179852046837
240,121,201606100MIN,0,2016,06/10/2016,10,0,MIN,31,1517.8385137887392,1524.8388267462385,DET,28,1446.901664602232,1439.9013516447326,H,W,0.7278995190300477
241,121,201606100MIN,1,2016,06/10/2016,10,0,DET,28,1446.901664602232,1439.9013516447326,MIN,31,1517.8385137887392,1524.8388267462385,A,L,0.2721004809699523
242,122,201606110TOR,0,2016,06/11/2016,12,0,TOR,28,1610.910709865736,1617.54386539083,PHI,6,1368.4470586159516,1361.8139030908576,H,W,0.877759180601769
243,122,201606110TOR,1,2016,06/11/2016,7,0,PHI,6,1368.4470586159516,1361.8139030908576,TOR,28,1610.910709865736,1617.54386539083,A,L,0.12224081939823095
244,123,201606110CHA,0,2016,06/11/2016,11,0,CHA,21,1420.1422398078312,1399.2229672381106,RAL,29,1534.623389383704,1555.5426619534246,H,L,0.4791720101465447
245,123,201606110CHA,1,2016,06/11/2016,10,0,RAL,29,1534.623389383704,1555.5426619534246,CHA,21,1420.1422398078312,1399.2229672381106,A,W,0.5208279898534554
246,124,2016061100SJ,0,2016,06/11/2016,10,0,SJ,27,1477.8821861898148,1485.6372983703552,LA,25,1483.9495445786818,1476.1944323981413,H,W,0.6319798342253726
247,124,2016061100SJ,1,2016,06/11/2016,8,0,LA,25,1483.9495445786818,1476.1944323981413,SJ,27,1477.8821861898148,1485.6372983703552,A,L,0.3680201657746274
248,125,201606110VAN,0,2016,06/11/2016,9,0,VAN,27,1491.7890500296344,1504.8658737381793,SEA,24,1574.6294902257548,1561.55266651721,H,W,0.5246745320995574
249,125,201606110VAN,1,2016,06/11/2016,12,0,SEA,24,1574.6294902257548,1561.55266651721,VAN,27,1491.7890500296344,1504.8658737381793,A,L,0.4753254679004426
250,126,201606110MAD,0,2016,06/11/2016,9,0,MAD,37,1636.637643621234,1644.5977381902212,DET,19,1439.9013516447326,1431.9412570757454,H,W,0.8465963593606853
251,126,201606110MAD,1,2016,06/11/2016,11,0,DET,19,1439.9013516447326,1431.9412570757454,MAD,37,1636.637643621234,1644.5977381902212,A,L,0.15340364063931466
252,127,201606110PIT,0,2016,06/11/2016,10,0,PIT,26,1552.9167673219713,1560.6474660038987,CHI,22,1471.21645035215,1463.4857516702227,H,W,0.7399966422085954
253,127,201606110PIT,1,2016,06/11/2016,10,0,CHI,22,1471.21645035215,1463.4857516702227,PIT,26,1552.9167673219713,1560.6474660038987,A,L,0.2600033577914046
254,128,201606110MTL,0,2016,06/11/2016,12,0,MTL,21,1466.8957942494642,1471.6506316014143,OTT,20,1465.980548556905,1461.225711204955,H,W,0.6412778863524086
255,128,201606110MTL,1,2016,06/11/2016,9,0,OTT,20,1465.980548556905,1461.225711204955,MTL,21,1466.8957942494642,1471.6506316014143,A,L,0.35872211364759143
256,129,201606110JAX,0,2016,06/11/2016,10,0,JAX,21,1490.6051316664373,1475.7312047176542,DAL,27,1664.6357793340171,1679.5097062828002,H,L,0.3950449350622271
257,129,201606110JAX,1,2016,06/11/2016,11,0,DAL,27,1664.6357793340171,1679.5097062828002,JAX,21,1490.6051316664373,1475.7312047176542,A,W,0.6049550649377728
258,130,2016061100DC,0,2016,06/11/2016,12,0,DC,27,1559.2673698062044,1563.4574843132252,NY,26,1528.4985189057388,1524.308404398718,H,W,0.6797811014426369
259,130,2016061100DC,1,2016,06/11/2016,10,0,NY,26,1528.4985189057388,1524.308404398718,DC,27,1559.2673698062044,1563.4574843132252,A,L,0.3202188985573631
260,131,201606110NSH,0,2016,06/11/2016,10,0,NSH,24,1387.3608176127088,1363.1868047004134,ATL,34,1484.9226880887506,1509.096701001046,H,L,0.5035086928400329
261,131,201606110NSH,1,2016,06/11/2016,10,0,ATL,34,1484.9226880887506,1509.096701001046,NSH,24,1387.3608176127088,1363.1868047004134,A,W,0.49649130715996714
262,132,2016061200SF,0,2016,06/12/2016,11,0,SF,22,1591.4937438187437,1560.6907550616593,LA,27,1476.1944323981413,1506.9974211552258,H,L,0.7754530221477538
263,132,2016061200SF,1,2016,06/12/2016,9,0,LA,27,1476.1944323981413,1506.9974211552258,SF,22,1591.4937438187437,1560.6907550616593,A,W,0.2245469778522462
264,133,201606120OTT,0,2016,06/12/2016,10,0,OTT,25,1461.225711204955,1472.5552536080502,PHI,13,1361.8139030908576,1350.4843606877623,H,W,0.7591283488392866
265,133,201606120OTT,1,2016,06/12/2016,8,0,PHI,13,1361.8139030908576,1350.4843606877623,OTT,25,1461.225711204955,1472.5552536080502,A,L,0.2408716511607134
266,134,201606170MIN,0,2016,06/17/2016,11,0,MIN,16,1524.8388267462385,1503.3143805835246,MAD,25,1644.5977381902212,1666.1221843529352,H,L,0.47159525700992294
267,134,201606170MIN,1,2016,06/17/2016,10,0,MAD,25,1644.5977381902212,1666.1221843529352,MIN,16,1524.8388267462385,1503.3143805835246,A,W,0.5284047429900771
268,135,201606180AUS,0,2016,06/18/2016,11,0,AUS,29,1517.709954106551,1502.6537677948081,ATL,31,1509.096701001046,1524.152887312789,H,L,0.6514066724313521
269,135,201606180AUS,1,2016,06/18/2016,11,0,ATL,31,1509.096701001046,1524.152887312789,AUS,29,1517.709954106551,1502.6537677948081,A,W,0.3485933275686479
270,136,201606180CIN,0,2016,06/18/2016,12,0,CIN,27,1346.7321116413284,1340.1844845740357,CHI,28,1463.4857516702227,1470.0333787375155,H,L,0.47590824411423854
271,136,201606180CIN,1,2016,06/18/2016,11,0,CHI,28,1463.4857516702227,1470.0333787375155,CIN,27,1346.7321116413284,1340.1844845740357,A,W,0.5240917558857614
272,137,201606180PHI,0,2016,06/18/2016,9,0,PHI,18,1350.4843606877623,1332.0023448798065,DC,34,1563.4574843132252,1581.939500121181,H,L,0.34291617328738516
273,137,201606180PHI,1,2016,06/18/2016,13,0,DC,34,1563.4574843132252,1581.939500121181,PHI,18,1350.4843606877623,1332.0023448798065,A,W,0.6570838267126149
274,138,2016061800LA,0,2016,06/18/2016,10,0,LA,31,1506.9974211552258,1521.1904468875787,VAN,24,1504.8658737381793,1490.6728480058264,H,W,0.6428869391040675
275,138,2016061800LA,1,2016,06/18/2016,10,0,VAN,24,1504.8658737381793,1490.6728480058264,LA,31,1506.9974211552258,1521.1904468875787,A,L,0.35711306089593253
276,139,2016061800SJ,0,2016,06/18/2016,11,0,SJ,24,1485.6372983703552,1478.123788862039,SF,25,1560.6907550616593,1568.2042645699755,H,L,0.5358393926834764
277,139,2016061800SJ,1,2016,06/18/2016,12,0,SF,25,1560.6907550616593,1568.2042645699755,SJ,24,1485.6372983703552,1478.123788862039,A,W,0.46416060731652364
278,140,201606180JAX,0,2016,06/18/2016,11,0,JAX,21,1475.7312047176542,1481.1375597956512,CHA,19,1399.2229672381106,1393.8166121601137,H,W,0.7342050282614563
279,140,201606180JAX,1,2016,06/18/2016,12,0,CHA,19,1399.2229672381106,1393.8166121601137,JAX,21,1475.7312047176542,1481.1375597956512,A,L,0.2657949717385437
280,141,201606190IND,0,2016,06/19/2016,10,0,IND,29,1527.756848672345,1541.515037575813,CHI,17,1470.0333787375155,1456.2751898340475,H,W,0.7125762418950286
281,141,201606190IND,1,2016,06/19/2016,12,0,CHI,17,1470.0333787375155,1456.2751898340475,IND,29,1527.756848672345,1541.515037575813,A,L,0.28742375810497145
282,142,201606190DAL,0,2016,06/19/2016,12,0,DAL,31,1679.5097062828002,1687.5429978514805,ATL,21,1524.152887312789,1516.1195957441087,H,W,0.8130500919656071
283,142,201606190DAL,1,2016,06/19/2016,12,0,ATL,21,1524.152887312789,1516.1195957441087,DAL,31,1679.5097062828002,1687.5429978514805,A,L,0.18694990803439293
284,143,2016061900NY,0,2016,06/19/2016,11,0,NY,28,1524.308404398718,1531.9807917223673,PHI,13,1332.0023448798065,1324.3299575561573,H,W,0.843254975655027
285,143,2016061900NY,1,2016,06/19/2016,10,0,PHI,13,1332.0023448798065,1324.3299575561573,NY,28,1524.308404398718,1531.9807917223673,A,L,0.15674502434497295
286,144,2016061900SD,0,2016,06/19/2016,10,0,SD,23,1380.2559851573706,1369.649372745765,VAN,25,1490.6728480058264,1501.279460417432,H,L,0.4850134196596751
287,144,2016061900SD,1,2016,06/19/2016,11,0,VAN,25,1490.6728480058264,1501.279460417432,SD,23,1380.2559851573706,1369.649372745765,A,W,0.5149865803403249
288,145,201606250VAN,0,2016,06/25/2016,12,0,VAN,20,1501.279460417432,1492.4567101644484,LA,21,1521.1904468875787,1530.0131971405622,H,L,0.6132583551431661
289,145,201606250VAN,1,2016,06/25/2016,11,0,LA,21,1521.1904468875787,1530.0131971405622,VAN,20,1501.279460417432,1492.4567101644484,A,W,0.38674164485683393
290,146,2016062500DC,0,2016,06/25/2016,14,0,DC,27,1581.939500121181,1586.7782746683652,PHI,16,1324.3299575561573,1319.4911830089732,H,W,0.8868103084635678
291,146,2016062500DC,1,2016,06/25/2016,11,0,PHI,16,1324.3299575561573,1319.4911830089732,DC,27,1581.939500121181,1586.7782746683652,A,L,0.11318969153643221
292,147,201606250CHA,0,2016,06/25/2016,13,0,CHA,28,1393.8166121601137,1407.7442766236238,NSH,19,1363.1868047004134,1349.2591402369032,H,W,0.6796068466528908
293,147,201606250CHA,1,2016,06/25/2016,11,0,NSH,19,1363.1868047004134,1349.2591402369032,CHA,28,1393.8166121601137,1407.7442766236238,A,L,0.32039315334710916
294,148,201606250CHI,0,2016,06/25/2016,13,0,CHI,10,1456.2751898340475,1439.850886468115,MAD,21,1666.1221843529352,1682.5464877188676,H,L,0.34698237575921576
295,148,201606250CHI,1,2016,06/25/2016,11,0,MAD,21,1666.1221843529352,1682.5464877188676,CHI,10,1456.2751898340475,1439.850886468115,A,W,0.6530176242407842
296,149,2016062500NY,0,2016,06/25/2016,12,0,NY,23,1531.9807917223673,1537.8283844840932,OTT,21,1472.5552536080502,1466.7076608463242,H,W,0.7145787744142623
297,149,2016062500NY,1,2016,06/25/2016,11,0,OTT,21,1472.5552536080502,1466.7076608463242,NY,23,1531.9807917223673,1537.8283844840932,A,L,0.2854212255857377
298,150,2016062500SJ,0,2016,06/25/2016,12,0,SJ,24,1478.123788862039,1483.9857845275842,SD,21,1369.649372745765,1363.7873770802198,H,W,0.7685381621449092
299,150,2016062500SJ,1,2016,06/25/2016,11,0,SD,21,1369.649372745765,1363.7873770802198,SJ,24,1478.123788862039,1483.9857845275842,A,L,0.23146183785509078
300,151,201606250JAX,0,2016,06/25/2016,12,0,JAX,24,1481.1375597956512,1467.2143991744492,AUS,26,1502.6537677948081,1516.57692841601,H,L,0.6110645060867488
301,151,201606250JAX,1,2016,06/25/2016,12,0,AUS,26,1502.6537677948081,1516.57692841601,JAX,24,1481.1375597956512,1467.2143991744492,A,W,0.3889354939132512
302,152,201606250DET,0,2016,06/25/2016,12,0,DET,22,1431.9412570757454,1411.8073155830027,IND,29,1541.515037575813,1561.6489790685557,H,L,0.486225708471933
303,152,201606250DET,1,2016,06/25/2016,11,0,IND,29,1541.515037575813,1561.6489790685557,DET,22,1431.9412570757454,1411.8073155830027,A,W,0.513774291528067
304,153,201606260CIN,0,2016,06/26/2016,13,0,CIN,22,1340.1844845740357,1335.2248536152517,MAD,25,1682.5464877188676,1687.5061186776516,H,L,0.1985872052318825
305,153,201606260CIN,1,2016,06/26/2016,12,0,MAD,25,1682.5464877188676,1687.5061186776516,CIN,22,1340.1844845740357,1335.2248536152517,A,W,0.8014127947681176
306,154,201606260RAL,0,2016,06/26/2016,11,0,RAL,28,1555.5426619534246,1561.460772947226,NSH,19,1349.2591402369032,1343.341029243102,H,W,0.8535986978230391
307,154,201606260RAL,1,2016,06/26/2016,12,0,NSH,19,1349.2591402369032,1343.341029243102,RAL,28,1555.5426619534246,1561.460772947226,A,L,0.1464013021769609
308,155,2016062600SF,0,2016,06/26/2016,13,0,SF,29,1568.2042645699755,1572.3820436439405,SD,25,1363.7873770802198,1359.6095980062548,H,W,0.852250782369343
309,155,2016062600SF,1,2016,06/26/2016,12,0,SD,25,1363.7873770802198,1359.6095980062548,SF,29,1568.2042645699755,1572.3820436439405,A,L,0.14774921763065696
310,156,201606260SEA,0,2016,06/26/2016,13,0,SEA,16,1561.55266651721,1533.374463434957,LA,22,1530.0131971405622,1558.191400222815,H,L,0.6807459612831519
311,156,201606260SEA,1,2016,06/26/2016,12,0,LA,22,1530.0131971405622,1558.191400222815,SEA,16,1561.55266651721,1533.374463434957,A,W,0.3192540387168481
312,157,201606260PIT,0,2016,06/26/2016,11,0,PIT,25,1560.6474660038987,1539.1185702028956,IND,29,1561.6489790685557,1583.1778748695588,H,L,0.6387357392837998
313,157,201606260PIT,1,2016,06/26/2016,12,0,IND,29,1561.6489790685557,1583.1778748695588,PIT,25,1560.6474660038987,1539.1185702028956,A,W,0.3612642607162002
314,158,201606260PHI,0,2016,06/26/2016,12,0,PHI,22,1319.4911830089732,1300.886020950264,OTT,30,1466.7076608463242,1485.3128229050333,H,L,0.43246527690207814
315,158,201606260PHI,1,2016,06/26/2016,12,0,OTT,30,1466.7076608463242,1485.3128229050333,PHI,22,1319.4911830089732,1300.886020950264,A,W,0.5675347230979219
316,159,201607010RAL,0,2016,07/01/2016,12,0,RAL,28,1561.460772947226,1572.494499051811,ATL,22,1516.1195957441087,1505.0858696395235,H,W,0.6977594242091019
317,159,201607010RAL,1,2016,07/01/2016,13,0,ATL,22,1516.1195957441087,1505.0858696395235,RAL,28,1561.460772947226,1572.494499051811,A,L,0.30224057579089814
318,160,201607010PIT,0,2016,07/01/2016,12,0,PIT,31,1539.1185702028956,1550.4731679083893,DET,13,1411.8073155830027,1400.452717877509,H,W,0.7872635114622647
319,160,201607010PIT,1,2016,07/01/2016,13,0,DET,13,1411.8073155830027,1400.452717877509,PIT,31,1539.1185702028956,1550.4731679083893,A,L,0.2127364885377353
320,161,201607020MTL,0,2016,07/02/2016,13,0,MTL,18,1471.6506316014143,1450.506041759681,TOR,29,1617.54386539083,1638.6884552325632,H,L,0.4343357897537557
